variable,x,y
wc2.0_bio_10m_12,-701.1,5.318201147019863E-5
wc2.0_bio_10m_12,-684.2736,5.318201147019863E-5
wc2.0_bio_10m_12,-667.4472000000001,5.318201147019863E-5
wc2.0_bio_10m_12,-650.6208,5.318201147019863E-5
wc2.0_bio_10m_12,-633.7944,5.318201147019863E-5
wc2.0_bio_10m_12,-616.9680000000001,5.318201147019863E-5
wc2.0_bio_10m_12,-600.1416,5.318201147019863E-5
wc2.0_bio_10m_12,-583.3152,5.318201147019863E-5
wc2.0_bio_10m_12,-566.4888,5.318201147019863E-5
wc2.0_bio_10m_12,-549.6624,5.318201147019863E-5
wc2.0_bio_10m_12,-532.836,5.318201147019863E-5
wc2.0_bio_10m_12,-516.0096,5.318201147019863E-5
wc2.0_bio_10m_12,-499.1832,5.318201147019863E-5
wc2.0_bio_10m_12,-482.3568,5.318201147019863E-5
wc2.0_bio_10m_12,-465.5304,5.318201147019863E-5
wc2.0_bio_10m_12,-448.704,5.318201147019863E-5
wc2.0_bio_10m_12,-431.8776,5.318201147019863E-5
wc2.0_bio_10m_12,-415.0512,5.318201147019863E-5
wc2.0_bio_10m_12,-398.2248,5.318201147019863E-5
wc2.0_bio_10m_12,-381.3984,5.318201147019863E-5
wc2.0_bio_10m_12,-364.572,5.318201147019863E-5
wc2.0_bio_10m_12,-347.7456,5.318201147019863E-5
wc2.0_bio_10m_12,-330.9192,5.318201147019863E-5
wc2.0_bio_10m_12,-314.0928,5.318201147019863E-5
wc2.0_bio_10m_12,-297.2664,5.318201147019863E-5
wc2.0_bio_10m_12,-280.43999999999994,5.318201147019863E-5
wc2.0_bio_10m_12,-263.6136,5.318201147019863E-5
wc2.0_bio_10m_12,-246.78719999999998,5.318201147019863E-5
wc2.0_bio_10m_12,-229.96079999999995,5.318201147019863E-5
wc2.0_bio_10m_12,-213.13439999999997,5.318201147019863E-5
wc2.0_bio_10m_12,-196.308,5.318201147019863E-5
wc2.0_bio_10m_12,-179.48159999999996,5.318201147019863E-5
wc2.0_bio_10m_12,-162.65519999999992,5.318201147019863E-5
wc2.0_bio_10m_12,-145.8288,5.318201147019863E-5
wc2.0_bio_10m_12,-129.00239999999997,5.318201147019863E-5
wc2.0_bio_10m_12,-112.17600000000004,5.318201147019863E-5
wc2.0_bio_10m_12,-95.34960000000001,5.318201147019863E-5
wc2.0_bio_10m_12,-78.52319999999997,5.318201147019863E-5
wc2.0_bio_10m_12,-61.69679999999994,5.318201147019863E-5
wc2.0_bio_10m_12,-44.870399999999904,5.318201147019863E-5
wc2.0_bio_10m_12,-28.043999999999983,5.318201147019863E-5
wc2.0_bio_10m_12,-11.217599999999948,5.318201147019863E-5
wc2.0_bio_10m_12,5.608799999999974,5.349052298697643E-5
wc2.0_bio_10m_12,22.43520000000001,5.442010296974331E-5
wc2.0_bio_10m_12,39.261600000000044,5.535556920222007E-5
wc2.0_bio_10m_12,56.08800000000008,5.6296674301847816E-5
wc2.0_bio_10m_12,72.9144,5.724315997213125E-5
wc2.0_bio_10m_12,89.74080000000004,5.819476427859627E-5
wc2.0_bio_10m_12,106.56720000000007,5.9151218010811135E-5
wc2.0_bio_10m_12,123.3936000000001,6.011224104440771E-5
wc2.0_bio_10m_12,140.22000000000014,6.107754597906023E-5
wc2.0_bio_10m_12,157.04639999999995,6.204684905242175E-5
wc2.0_bio_10m_12,173.87279999999998,6.301984103629366E-5
wc2.0_bio_10m_12,190.69920000000002,6.399622361641377E-5
wc2.0_bio_10m_12,207.52560000000005,6.497567665064707E-5
wc2.0_bio_10m_12,224.3520000000001,6.595789454877377E-5
wc2.0_bio_10m_12,241.17840000000012,6.694253534078598E-5
wc2.0_bio_10m_12,258.00480000000005,6.79292788845487E-5
wc2.0_bio_10m_12,274.8312000000001,6.891778321005404E-5
wc2.0_bio_10m_12,291.6576000000001,6.990770634729415E-5
wc2.0_bio_10m_12,308.48400000000004,7.089869177434593E-5
wc2.0_bio_10m_12,325.3104000000002,7.189039752120152E-5
wc2.0_bio_10m_12,342.1368000000001,7.288245251402259E-5
wc2.0_bio_10m_12,358.96320000000026,7.387450023088604E-5
wc2.0_bio_10m_12,375.7896000000002,7.486615504603833E-5
wc2.0_bio_10m_12,392.6159999999999,7.585706043755636E-5
wc2.0_bio_10m_12,409.4424,7.684682350372896E-5
wc2.0_bio_10m_12,426.26879999999994,7.783505861880258E-5
wc2.0_bio_10m_12,443.0952000000001,7.882138743298128E-5
wc2.0_bio_10m_12,459.9216,7.980540976859629E-5
wc2.0_bio_10m_12,476.74799999999993,8.078673272393644E-5
wc2.0_bio_10m_12,493.5744000000001,8.176496339729056E-5
wc2.0_bio_10m_12,510.4008,8.273967978311703E-5
wc2.0_bio_10m_12,527.2272000000002,8.371049625566229E-5
wc2.0_bio_10m_12,544.0536000000001,8.467699808534235E-5
wc2.0_bio_10m_12,560.88,8.563877054257318E-5
wc2.0_bio_10m_12,577.7064000000001,8.65954061737284E-5
wc2.0_bio_10m_12,594.5328000000001,8.754649024922401E-5
wc2.0_bio_10m_12,611.3592000000002,8.849160076351836E-5
wc2.0_bio_10m_12,628.1856000000001,8.94303375389427E-5
wc2.0_bio_10m_12,645.0120000000001,9.036226401804015E-5
wc2.0_bio_10m_12,661.8384000000002,9.128696547122672E-5
wc2.0_bio_10m_12,678.6648000000001,9.220403444487602E-5
wc2.0_bio_10m_12,695.4912000000003,9.311304165748879E-5
wc2.0_bio_10m_12,712.3176,9.401357237948105E-5
wc2.0_bio_10m_12,729.1440000000001,9.490520460531116E-5
wc2.0_bio_10m_12,745.9704,9.578753088135272E-5
wc2.0_bio_10m_12,762.7968,9.666013647802174E-5
wc2.0_bio_10m_12,779.6232000000001,9.752259211381897E-5
wc2.0_bio_10m_12,796.4496,9.837450488703325E-5
wc2.0_bio_10m_12,813.2760000000002,9.921545279212296E-5
wc2.0_bio_10m_12,830.1024000000001,1.000450283754617E-4
wc2.0_bio_10m_12,846.9288,1.0086283145938069E-4
wc2.0_bio_10m_12,863.7552000000002,1.0166846914216876E-4
wc2.0_bio_10m_12,880.5816000000001,1.0246153397019953E-4
wc2.0_bio_10m_12,897.4080000000002,1.0324163304176182E-4
wc2.0_bio_10m_12,914.2344000000002,1.0400838073110208E-4
wc2.0_bio_10m_12,931.0608000000001,1.0476139141246676E-4
wc2.0_bio_10m_12,947.8872000000002,1.0550027946010232E-4
wc2.0_bio_10m_12,964.7136000000002,1.0622468107612804E-4
wc2.0_bio_10m_12,981.5400000000003,1.0693422518670559E-4
wc2.0_bio_10m_12,998.3664000000002,1.0762854071799666E-4
wc2.0_bio_10m_12,1015.1927999999999,1.0830727114807814E-4
wc2.0_bio_10m_12,1032.0192000000002,1.0897007450694218E-4
wc2.0_bio_10m_12,1048.8456,1.096166015486233E-4
wc2.0_bio_10m_12,1065.672,1.1024651757907122E-4
wc2.0_bio_10m_12,1082.4984,1.1085948790423572E-4
wc2.0_bio_10m_12,1099.3247999999999,1.1145519238198176E-4
wc2.0_bio_10m_12,1116.1512000000002,1.1203331814613193E-4
wc2.0_bio_10m_12,1132.9776000000002,1.1259355233050883E-4
wc2.0_bio_10m_12,1149.804,1.131356111727655E-4
wc2.0_bio_10m_12,1166.6304,1.1365918908268213E-4
wc2.0_bio_10m_12,1183.4568000000004,1.1416402412578464E-4
wc2.0_bio_10m_12,1200.2832000000003,1.1464983253972605E-4
wc2.0_bio_10m_12,1217.1096000000002,1.1511635239003226E-4
wc2.0_bio_10m_12,1233.9360000000001,1.1556333629414439E-4
wc2.0_bio_10m_12,1250.7624,1.1599054414546117E-4
wc2.0_bio_10m_12,1267.5888000000004,1.1639773583738133E-4
wc2.0_bio_10m_12,1284.4152000000004,1.1678470036713406E-4
wc2.0_bio_10m_12,1301.2416000000003,1.1715121945599094E-4
wc2.0_bio_10m_12,1318.0680000000002,1.1749709665309638E-4
wc2.0_bio_10m_12,1334.8944000000001,1.178221355075948E-4
wc2.0_bio_10m_12,1351.7208000000005,1.1812616867246106E-4
wc2.0_bio_10m_12,1368.5472000000004,1.1840902152471244E-4
