variable,x,y
wc2.0_bio_10m_14,-47.1,7.004862418398261E-4
wc2.0_bio_10m_14,-45.9696,7.004862418398261E-4
wc2.0_bio_10m_14,-44.8392,7.004862418398261E-4
wc2.0_bio_10m_14,-43.708800000000004,7.004862418398261E-4
wc2.0_bio_10m_14,-42.5784,7.004862418398261E-4
wc2.0_bio_10m_14,-41.448,7.004862418398261E-4
wc2.0_bio_10m_14,-40.3176,7.004862418398261E-4
wc2.0_bio_10m_14,-39.187200000000004,7.004862418398261E-4
wc2.0_bio_10m_14,-38.0568,7.004862418398261E-4
wc2.0_bio_10m_14,-36.9264,7.004862418398261E-4
wc2.0_bio_10m_14,-35.796,7.004862418398261E-4
wc2.0_bio_10m_14,-34.6656,7.004862418398261E-4
wc2.0_bio_10m_14,-33.5352,7.004862418398261E-4
wc2.0_bio_10m_14,-32.4048,7.004862418398261E-4
wc2.0_bio_10m_14,-31.2744,7.004862418398261E-4
wc2.0_bio_10m_14,-30.144000000000002,7.004862418398261E-4
wc2.0_bio_10m_14,-29.0136,7.004862418398261E-4
wc2.0_bio_10m_14,-27.8832,7.004862418398261E-4
wc2.0_bio_10m_14,-26.7528,7.004862418398261E-4
wc2.0_bio_10m_14,-25.6224,7.004862418398261E-4
wc2.0_bio_10m_14,-24.492,7.004862418398261E-4
wc2.0_bio_10m_14,-23.3616,7.004862418398261E-4
wc2.0_bio_10m_14,-22.231199999999998,7.004862418398261E-4
wc2.0_bio_10m_14,-21.1008,7.004862418398261E-4
wc2.0_bio_10m_14,-19.970399999999998,7.004862418398261E-4
wc2.0_bio_10m_14,-18.839999999999996,7.004862418398261E-4
wc2.0_bio_10m_14,-17.7096,7.004862418398261E-4
wc2.0_bio_10m_14,-16.5792,7.004862418398261E-4
wc2.0_bio_10m_14,-15.448799999999999,7.004862418398261E-4
wc2.0_bio_10m_14,-14.318399999999997,7.004862418398261E-4
wc2.0_bio_10m_14,-13.188000000000002,7.004862418398261E-4
wc2.0_bio_10m_14,-12.0576,7.004862418398261E-4
wc2.0_bio_10m_14,-10.9272,7.004862418398261E-4
wc2.0_bio_10m_14,-9.796799999999998,7.004862418398261E-4
wc2.0_bio_10m_14,-8.666399999999996,7.004862418398261E-4
wc2.0_bio_10m_14,-7.536000000000001,7.004862418398261E-4
wc2.0_bio_10m_14,-6.4056,7.004862418398261E-4
wc2.0_bio_10m_14,-5.275199999999998,7.004862418398261E-4
wc2.0_bio_10m_14,-4.1447999999999965,7.004862418398261E-4
wc2.0_bio_10m_14,-3.014399999999995,7.004862418398261E-4
wc2.0_bio_10m_14,-1.8840000000000003,7.004862418398261E-4
wc2.0_bio_10m_14,-0.7535999999999987,7.004862418398261E-4
wc2.0_bio_10m_14,0.3768000000000029,7.014971924945712E-4
wc2.0_bio_10m_14,1.5072000000000045,7.045388920232654E-4
wc2.0_bio_10m_14,2.637600000000006,7.075938046909869E-4
wc2.0_bio_10m_14,3.768000000000008,7.106619304977357E-4
wc2.0_bio_10m_14,4.898400000000002,7.137433276511729E-4
wc2.0_bio_10m_14,6.028800000000004,7.168381125666201E-4
wc2.0_bio_10m_14,7.159200000000006,7.199463434517384E-4
wc2.0_bio_10m_14,8.289600000000007,7.230680203065276E-4
wc2.0_bio_10m_14,9.420000000000009,7.262032595463097E-4
wc2.0_bio_10m_14,10.550400000000003,7.293520611710846E-4
wc2.0_bio_10m_14,11.680800000000005,7.325145415961742E-4
wc2.0_bio_10m_14,12.8112,7.356907008215785E-4
wc2.0_bio_10m_14,13.941600000000001,7.388806552626193E-4
wc2.0_bio_10m_14,15.072000000000003,7.420844631269574E-4
wc2.0_bio_10m_14,16.202400000000004,7.45302124414593E-4
wc2.0_bio_10m_14,17.3328,7.485337555408478E-4
wc2.0_bio_10m_14,18.463200000000008,7.517793565057218E-4
wc2.0_bio_10m_14,19.593600000000002,7.550391019321978E-4
wc2.0_bio_10m_14,20.723999999999997,7.583129336126149E-4
wc2.0_bio_10m_14,21.854400000000005,7.616009679622948E-4
wc2.0_bio_10m_14,22.9848,7.649032631888986E-4
wc2.0_bio_10m_14,24.11520000000001,7.68219877500087E-4
wc2.0_bio_10m_14,25.245600000000003,7.715508691035211E-4
wc2.0_bio_10m_14,26.375999999999998,7.748963544145226E-4
wc2.0_bio_10m_14,27.506400000000006,7.782562752254307E-4
wc2.0_bio_10m_14,28.6368,7.816308061592281E-4
wc2.0_bio_10m_14,29.76720000000001,7.850199472159147E-4
wc2.0_bio_10m_14,30.897600000000004,7.884238148108125E-4
wc2.0_bio_10m_14,32.028,7.918424089439213E-4
wc2.0_bio_10m_14,33.15840000000001,7.952758460305631E-4
wc2.0_bio_10m_14,34.2888,7.987241260707378E-4
wc2.0_bio_10m_14,35.41920000000001,8.021874236874282E-4
wc2.0_bio_10m_14,36.549600000000005,8.056656806729734E-4
wc2.0_bio_10m_14,37.68,8.091590716503561E-4
wc2.0_bio_10m_14,38.81040000000001,8.126675384119153E-4
wc2.0_bio_10m_14,39.9408,8.161913137882948E-4
wc2.0_bio_10m_14,41.07120000000001,8.197302813641727E-4
wc2.0_bio_10m_14,42.201600000000006,8.232846157625318E-4
wc2.0_bio_10m_14,43.332,8.268543751910329E-4
wc2.0_bio_10m_14,44.46240000000001,8.30439617857337E-4
wc2.0_bio_10m_14,45.592800000000004,8.34040401969105E-4
wc2.0_bio_10m_14,46.72320000000001,8.376568439416587E-4
wc2.0_bio_10m_14,47.85360000000001,8.412888855673373E-4
wc2.0_bio_10m_14,48.984000000000016,8.449367014691234E-4
wc2.0_bio_10m_14,50.11440000000001,8.486003498546779E-4
wc2.0_bio_10m_14,51.244800000000005,8.522798889316618E-4
wc2.0_bio_10m_14,52.375200000000014,8.559753769077361E-4
wc2.0_bio_10m_14,53.50560000000001,8.596868719905615E-4
wc2.0_bio_10m_14,54.63600000000002,8.634144905954599E-4
wc2.0_bio_10m_14,55.76640000000001,8.671582327224314E-4
wc2.0_bio_10m_14,56.896800000000006,8.709182147867978E-4
wc2.0_bio_10m_14,58.027200000000015,8.746945532038808E-4
wc2.0_bio_10m_14,59.15760000000001,8.784871897660196E-4
wc2.0_bio_10m_14,60.28800000000002,8.822962990961969E-4
wc2.0_bio_10m_14,61.41840000000001,8.861219394020736E-4
wc2.0_bio_10m_14,62.54880000000001,8.899641688913107E-4
wc2.0_bio_10m_14,63.679200000000016,8.93823045771569E-4
wc2.0_bio_10m_14,64.80960000000002,8.976986864581704E-4
wc2.0_bio_10m_14,65.94000000000003,9.015910909511149E-4
wc2.0_bio_10m_14,67.0704,9.055003756657243E-4
wc2.0_bio_10m_14,68.20080000000002,9.094266570173204E-4
wc2.0_bio_10m_14,69.33120000000002,9.133698767982423E-4
wc2.0_bio_10m_14,70.4616,9.173302678391337E-4
wc2.0_bio_10m_14,71.59200000000001,9.213078301399946E-4
wc2.0_bio_10m_14,72.7224,9.25302563700825E-4
wc2.0_bio_10m_14,73.8528,9.293147013522685E-4
wc2.0_bio_10m_14,74.98320000000001,9.333442430943251E-4
wc2.0_bio_10m_14,76.11359999999999,9.373911889269948E-4
wc2.0_bio_10m_14,77.244,9.414557134732604E-4
wc2.0_bio_10m_14,78.37440000000001,9.455378749407828E-4
wc2.0_bio_10m_14,79.50480000000002,9.496377315372229E-4
wc2.0_bio_10m_14,80.6352,9.537553414702415E-4
wc2.0_bio_10m_14,81.7656,9.578908211551607E-4
wc2.0_bio_10m_14,82.89600000000002,9.620442287996411E-4
wc2.0_bio_10m_14,84.02640000000002,9.662156226113439E-4
wc2.0_bio_10m_14,85.15680000000003,9.704051772132516E-4
wc2.0_bio_10m_14,86.28720000000001,9.746128343977034E-4
wc2.0_bio_10m_14,87.41760000000002,9.78838768787682E-4
wc2.0_bio_10m_14,88.548,9.830830385908484E-4
wc2.0_bio_10m_14,89.67840000000004,9.873455855995417E-4
wc2.0_bio_10m_14,90.80880000000002,9.916267590597272E-4
wc2.0_bio_10m_14,91.93920000000003,9.959264425560832E-4
wc2.0_bio_10m_14,93.06960000000001,0.0010002447525039315
wc2.0_bio_10m_14,94.20000000000002,0.001004581805318594
wc2.0_bio_10m_14,95.33040000000003,0.0010089377174153924
wc2.0_bio_10m_14,96.46080000000003,0.0010133124887943268
wc2.0_bio_10m_14,97.59120000000001,0.001017706235870719
wc2.0_bio_10m_14,98.72160000000002,0.001022118958644569
wc2.0_bio_10m_14,99.852,0.0010265508899465203
wc2.0_bio_10m_14,100.98240000000004,0.0010310020297765732
wc2.0_bio_10m_14,102.11280000000002,0.0010354723781347275
wc2.0_bio_10m_14,103.24320000000003,0.0010399621678516269
wc2.0_bio_10m_14,104.37360000000001,0.0010444715153425932
wc2.0_bio_10m_14,105.50400000000002,0.0010490003041923046
wc2.0_bio_10m_14,106.63440000000003,0.0010535487672314048
wc2.0_bio_10m_14,107.76480000000004,0.0010581169044598937
wc2.0_bio_10m_14,108.89520000000002,0.001062704948708415
wc2.0_bio_10m_14,110.02560000000003,0.001067312783561647
wc2.0_bio_10m_14,111.156,0.001071940641850233
wc2.0_bio_10m_14,112.28640000000004,0.0010765886399894953
wc2.0_bio_10m_14,113.41680000000002,0.0010812566615641117
wc2.0_bio_10m_14,114.5472,0.0010859450558200479
wc2.0_bio_10m_14,115.67760000000001,0.0010906537063419819
wc2.0_bio_10m_14,116.80799999999999,0.0010953827295452356
wc2.0_bio_10m_14,117.93840000000003,0.0011001323582604527
wc2.0_bio_10m_14,119.06880000000001,0.0011049024760723114
wc2.0_bio_10m_14,120.19920000000002,0.0011096933158114552
wc2.0_bio_10m_14,121.3296,0.0011145049938932061
wc2.0_bio_10m_14,122.46000000000001,0.001119337510317564
wc2.0_bio_10m_14,123.59040000000002,0.001124190865084529
wc2.0_bio_10m_14,124.72080000000003,0.0011290654074400663
wc2.0_bio_10m_14,125.8512,0.0011339610209688544
wc2.0_bio_10m_14,126.98160000000001,0.001138877822086215
wc2.0_bio_10m_14,128.112,0.0011438160436227918
wc2.0_bio_10m_14,129.24240000000003,0.0011487756855785847
wc2.0_bio_10m_14,130.3728,0.0011537567479535937
wc2.0_bio_10m_14,131.50320000000002,0.0011587594635784626
wc2.0_bio_10m_14,132.6336,0.0011637838324531913
wc2.0_bio_10m_14,133.764,0.0011688299709931016
wc2.0_bio_10m_14,134.89440000000002,0.0011738979956135154
wc2.0_bio_10m_14,136.02480000000003,0.0011789880227297544
wc2.0_bio_10m_14,137.1552,0.0011841000523418188
wc2.0_bio_10m_14,138.28560000000002,0.0011892343172803521
wc2.0_bio_10m_14,139.41600000000003,0.0011943908175453544
wc2.0_bio_10m_14,140.54640000000003,0.0011995697859674692
wc2.0_bio_10m_14,141.67680000000001,0.0012047711061313748
wc2.0_bio_10m_14,142.80720000000002,0.0012099950108677149
wc2.0_bio_10m_14,143.9376,0.0012152415001764894
wc2.0_bio_10m_14,145.06800000000004,0.00122051069047302
wc2.0_bio_10m_14,146.19840000000002,0.0012258029310032725
wc2.0_bio_10m_14,147.32880000000003,0.001231117988936603
wc2.0_bio_10m_14,148.4592,0.0012364560971036553
wc2.0_bio_10m_14,149.58960000000002,0.0012418173719197512
wc2.0_bio_10m_14,150.72000000000003,0.0012472019298002124
wc2.0_bio_10m_14,151.85040000000004,0.001252609770745039
wc2.0_bio_10m_14,152.98080000000002,0.0012580411275848746
wc2.0_bio_10m_14,154.11120000000003,0.0012634960003197193
wc2.0_bio_10m_14,155.2416,0.001268974388949573
wc2.0_bio_10m_14,156.37200000000004,0.0012744766427204013
wc2.0_bio_10m_14,157.50240000000002,0.001280002761632204
wc2.0_bio_10m_14,158.63280000000003,0.0012855528621003032
wc2.0_bio_10m_14,159.7632,0.0012911270605400205
wc2.0_bio_10m_14,160.89360000000002,0.001296725356951356
wc2.0_bio_10m_14,162.02400000000003,0.0013023479841649532
wc2.0_bio_10m_14,163.15440000000004,0.0013079949421808124
wc2.0_bio_10m_14,164.28480000000002,0.001313666463829577
wc2.0_bio_10m_14,165.41520000000003,0.001319362549111247
wc2.0_bio_10m_14,166.5456,0.0013250831980258226
wc2.0_bio_10m_14,167.67600000000004,0.0013308287598192692
wc2.0_bio_10m_14,168.80640000000002,0.0013365992344915867
wc2.0_bio_10m_14,169.93680000000003,0.001342394738458097
wc2.0_bio_10m_14,171.0672,0.001348215388134122
wc2.0_bio_10m_14,172.19760000000002,0.0013540611835196614
wc2.0_bio_10m_14,173.32800000000003,0.001359932473860681
wc2.0_bio_10m_14,174.45840000000004,0.001365829142741859
wc2.0_bio_10m_14,175.58880000000002,0.001371751306578517
wc2.0_bio_10m_14,176.71920000000003,0.0013776991982012987
wc2.0_bio_10m_14,177.8496,0.0013750535435974598
wc2.0_bio_10m_14,178.98000000000005,0.0013659520773217082
wc2.0_bio_10m_14,180.11040000000003,0.0013569107977673411
wc2.0_bio_10m_14,181.24080000000004,0.0013479293556883931
wc2.0_bio_10m_14,182.37120000000002,0.0013390074018388987
wc2.0_bio_10m_14,183.50160000000002,0.0013301444705575705
wc2.0_bio_10m_14,184.63200000000003,0.0013213400961831212
wc2.0_bio_10m_14,185.76240000000004,0.001312594162300229
wc2.0_bio_10m_14,186.89280000000002,0.001303906086832285
wc2.0_bio_10m_14,188.02320000000003,0.0012952756369486451
wc2.0_bio_10m_14,189.1536,0.0012867021141573787
wc2.0_bio_10m_14,190.28400000000005,0.0012781854020431638
wc2.0_bio_10m_14,191.41440000000003,0.0012697250349447131
wc2.0_bio_10m_14,192.5448,0.0012613206636160612
wc2.0_bio_10m_14,193.67520000000002,0.0012529719388112426
wc2.0_bio_10m_14,194.8056,0.0012446785112842917
wc2.0_bio_10m_14,195.93600000000004,0.0012364399153739214
wc2.0_bio_10m_14,197.06640000000002,0.0012282559182494879
wc2.0_bio_10m_14,198.19680000000002,0.0012201261706650257
wc2.0_bio_10m_14,199.3272,0.0012120500905439258
wc2.0_bio_10m_14,200.4576,0.0012040275614708662
wc2.0_bio_10m_14,201.58800000000002,0.001196058001369238
wc2.0_bio_10m_14,202.71840000000003,0.001188141293823719
wc2.0_bio_10m_14,203.8488,0.0011802769731730223
wc2.0_bio_10m_14,204.97920000000002,0.0011724646901711822
wc2.0_bio_10m_14,206.10960000000003,0.0011647040955722332
wc2.0_bio_10m_14,207.24000000000004,0.00115699484013021
wc2.0_bio_10m_14,208.37040000000002,0.0011493366910144687
wc2.0_bio_10m_14,209.5008,0.001141729298979044
wc2.0_bio_10m_14,210.6312,0.0011341721983626485
wc2.0_bio_10m_14,211.76160000000002,0.0011266650399193168
wc2.0_bio_10m_14,212.89200000000002,0.0011192075908184052
wc2.0_bio_10m_14,214.02240000000003,0.00111179961822927
