Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.87795E-6,0.000387795,0.033352425,1,0,0
5.78912E-6,0.000966707,0.049377965,0.999922792,0,0
1.77272E-5,0.002739431,0.143639849,0.999845584,0.000306843,0
1.77272E-5,0.227875419,0.143639849,0.990040148,0.004295796,0.006134969
1.77272E-5,0.300557127,0.143639894,0.986874614,0.004295796,0.006134969
1.77273E-5,0.408693416,0.14364002,0.982164917,0.004295796,0.006134969
1.77273E-5,0.500875245,0.143640153,0.978150093,0.004295796,0.006134969
1.77273E-5,0.600148068,0.143640268,0.973826436,0.004602639,0.006134969
1.77273E-5,0.701193748,0.14364049,0.969425571,0.004602639,0.006134969
1.77273E-5,0.752603033,0.143640622,0.967186535,0.004602639,0.006134969
1.77274E-5,0.800466884,0.1436407,0.965101915,0.004602639,0.006134969
1.77274E-5,0.901512951,0.143641051,0.96070105,0.004602639,0.006134969
1.77275E-5,1.002559336,0.14364146,0.956300185,0.004602639,0.006134969
1.77275E-5,1.100060531,0.143642004,0.952053737,0.004602639,0.006134969
1.77277E-5,1.201107773,0.143642922,0.947652872,0.004909481,0.006134969
1.77278E-5,1.300382944,0.143643726,0.943329216,0.004909481,0.006134969
1.77279E-5,1.401431582,0.143644744,0.938928351,0.005216324,0.006134969
1.77281E-5,1.500708274,0.143645915,0.934604694,0.005216324,0.006134969
1.77287E-5,1.755996516,0.1436505,0.92348672,0.005523167,0.006134969
1.77294E-5,2.000657244,0.143656251,0.912831995,0.005523167,0.007361963
1.77306E-5,2.250649356,0.143664673,0.901945645,0.006443694,0.007361963
1.7732E-5,2.500659878,0.143675566,0.891059296,0.00705738,0.007361963
1.77341E-5,2.750694768,0.143691466,0.880172946,0.008591593,0.009815951
1.77368E-5,3.000763792,0.143711708,0.869286597,0.010432648,0.009815951
1.77402E-5,3.256197758,0.143736588,0.858168623,0.011046333,0.014723926
1.77456E-5,3.504599674,0.143777479,0.847359481,0.013194231,0.01595092
1.77535E-5,3.751315254,0.143836411,0.836627548,0.015648972,0.020858896
1.77649E-5,4.001712717,0.14392186,0.825741198,0.020558454,0.02208589
1.77874E-5,4.250554024,0.144090093,0.814932057,0.022092666,0.024539877
1.78262E-5,4.501601114,0.144380816,0.804045707,0.026695305,0.036809816
1.79226E-5,4.751686729,0.145101883,0.793236566,0.028843203,0.041717791
1.8406E-5,5.001169301,0.148709208,0.782581841,0.032525315,0.044171779
1.91058E-5,5.250704107,0.153904103,0.772235948,0.039889537,0.047852761
1.99862E-5,5.500203713,0.160394985,0.762353305,0.043571648,0.055214724
2.136E-5,5.751916949,0.170424223,0.753011118,0.045412703,0.055214724
2.26816E-5,6.00009807,0.179959445,0.744286597,0.047867444,0.057668712
2.37709E-5,6.252197444,0.187735571,0.735870908,0.050629027,0.060122699
2.4632E-5,6.501802177,0.193831083,0.72784126,0.05216324,0.061349693
2.55149E-5,6.751251938,0.200033065,0.720120445,0.055845351,0.062576687
2.64353E-5,7.001815132,0.206447719,0.712631254,0.059834305,0.066257669
2.73626E-5,7.250766625,0.212857937,0.705450896,0.061675361,0.067484663
2.83655E-5,7.501927533,0.219733187,0.698502162,0.063516416,0.068711656
2.93296E-5,7.750127097,0.226286002,0.691862261,0.067812212,0.072392638
3.03218E-5,8.001252276,0.232972027,0.685376776,0.070573796,0.074846626
3.10151E-5,8.2581383,0.237609612,0.678891291,0.07701749,0.079754601
3.15666E-5,8.502983548,0.241278362,0.672869055,0.078551703,0.080981595
3.24715E-5,8.750827413,0.247260447,0.666924027,0.080392759,0.082208589
3.35164E-5,9.001335976,0.254108686,0.661056208,0.081620129,0.083435583
3.44518E-5,9.251050295,0.260187261,0.655342804,0.08407487,0.083435583
3.48561E-5,9.50072002,0.262798828,0.649783817,0.08407487,0.087116564
3.57853E-5,9.752712174,0.268766363,0.644302038,0.086222768,0.088343558
3.57909E-5,10.003226478,0.268802222,0.638897468,0.087143295,0.089570552
3.58014E-5,10.250215292,0.268869587,0.633570105,0.088063823,0.089570552
3.58304E-5,10.500916515,0.269054505,0.628165534,0.091132249,0.090797546
3.59089E-5,10.751934322,0.269556371,0.622760964,0.094507518,0.09202454
3.6073E-5,11.000156667,0.270604361,0.617433601,0.099416999,0.093251534
3.67864E-5,11.251042664,0.275141685,0.612106238,0.102485425,0.096932515
3.6967E-5,11.502262453,0.276286096,0.606856084,0.105553851,0.096932515
3.70151E-5,11.750064275,0.276590604,0.601683138,0.105553851,0.099386503
3.71356E-5,12.002164895,0.277352282,0.596432983,0.108315434,0.105521472
3.78122E-5,12.253041456,0.281616974,0.591260037,0.11261123,0.106748466
3.81843E-5,12.500979617,0.28395113,0.586241507,0.112918073,0.10797546
3.82709E-5,12.753182073,0.28449352,0.581145769,0.114759129,0.110429448
3.85616E-5,13.002583974,0.286310328,0.576127239,0.120282295,0.112883436
3.94097E-5,13.25264223,0.291585574,0.571185917,0.122430193,0.112883436
3.94815E-5,13.501097766,0.292030309,0.566321804,0.124884934,0.112883436
3.98352E-5,13.750752736,0.294217205,0.56145769,0.127032832,0.114110429
4.0678E-5,14.001143021,0.29940106,0.556670784,0.129487573,0.116564417
4.07802E-5,14.253545755,0.300026969,0.551883879,0.130408101,0.117791411
4.13147E-5,14.503559848,0.303292122,0.547174182,0.133783369,0.120245399
4.19871E-5,14.750353878,0.307378225,0.542618901,0.135624425,0.122699387
4.22552E-5,15.002873284,0.309000077,0.537986411,0.138386008,0.127607362
4.31246E-5,15.254200519,0.314235228,0.53343113,0.14575023,0.134969325
4.33402E-5,15.500987657,0.315527592,0.529030266,0.147591286,0.137423313
4.3594E-5,15.753029821,0.317045042,0.524552193,0.149739184,0.139877301
4.4656E-5,16.003477735,0.323360342,0.520151328,0.15280761,0.14601227
4.46962E-5,16.253623143,0.323598274,0.515827671,0.153114452,0.14601227
4.48931E-5,16.504387968,0.324762359,0.511504015,0.154341823,0.147239264
4.54957E-5,16.761685039,0.328312128,0.50710315,0.157717091,0.148466258
4.60834E-5,17.000798702,0.331756216,0.503088326,0.159558147,0.157055215
4.62696E-5,17.250071305,0.332843506,0.498919086,0.163240258,0.166871166
4.69551E-5,17.50153595,0.336831808,0.494749846,0.164467628,0.16809816
4.74918E-5,17.752459237,0.339938318,0.490657813,0.165388156,0.171779141
4.777E-5,18.004656491,0.34154223,0.486565781,0.168456582,0.173006135
4.89123E-5,18.250234662,0.348089088,0.482628166,0.172752378,0.176687117
4.89586E-5,18.504665393,0.348352959,0.478613342,0.173979748,0.17791411
4.92518E-5,18.750044853,0.350022287,0.474752934,0.174900276,0.181595092
5.03942E-5,19.004640802,0.356484962,0.470815318,0.177355017,0.185276074
5.04675E-5,19.251712896,0.356897079,0.467032119,0.178275545,0.186503067
5.09038E-5,19.505053027,0.35934703,0.463171711,0.1801166,0.187730061
5.16922E-5,19.750689192,0.36374998,0.45946572,0.183185026,0.188957055
5.19383E-5,20.004963227,0.365117795,0.45568252,0.185332924,0.190184049
5.2109E-5,20.254623427,0.366065168,0.451976529,0.187480822,0.190184049
5.28237E-5,20.500803906,0.370016168,0.448347746,0.189015035,0.191411043
5.34769E-5,20.75120384,0.373605136,0.444718962,0.192083461,0.195092025
5.37094E-5,21.003007057,0.374878149,0.441090179,0.193310832,0.198773006
5.43196E-5,21.251258508,0.378205764,0.437538604,0.195765572,0.201226994
5.5035E-5,21.503650617,0.38208455,0.433987029,0.196379257,0.202453988
5.52135E-5,21.751624913,0.383048706,0.430512662,0.198220313,0.203680982
5.55812E-5,22.000858548,0.385029855,0.427038295,0.199754526,0.204907975
5.66312E-5,22.25281993,0.390652355,0.423563928,0.202822952,0.204907975
5.671E-5,22.502105267,0.391072101,0.42016677,0.205584535,0.207361963
5.71553E-5,22.752536144,0.39343955,0.416769611,0.20619822,0.209815951
5.8275E-5,23.000959722,0.399351268,0.41344966,0.208652961,0.212269939
5.84117E-5,23.251752565,0.400068936,0.41012971,0.21202823,0.212269939
5.87111E-5,23.503567585,0.401637892,0.406809759,0.213869285,0.214723926
5.96938E-5,23.752079817,0.406759272,0.403567017,0.216630868,0.219631902
5.99847E-5,24.003797511,0.408267013,0.400324274,0.217551396,0.219631902
6.02571E-5,24.250150067,0.40967552,0.39715874,0.219392452,0.219631902
6.11271E-5,24.504708024,0.41415079,0.393915998,0.221847192,0.223312883
6.16787E-5,24.751086327,0.416970749,0.390827671,0.224608776,0.225766871
