Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.41244E-5,9.251128663,0.258279113,0.656264483,0.084995397,0.078527607
3.48921E-5,9.501068533,0.263247971,0.65070292,0.085915925,0.078527607
3.59614E-5,9.752608778,0.270113384,0.6452186,0.087450138,0.083435583
3.59658E-5,10.000752976,0.270141679,0.639888769,0.087756981,0.083435583
3.59749E-5,10.252539646,0.270199594,0.634481693,0.088984351,0.083435583
3.59987E-5,10.500838823,0.270351455,0.629151862,0.091439092,0.087116564
3.60544E-5,10.752993291,0.270707759,0.623744786,0.095121203,0.088343558
3.62014E-5,11.00225963,0.271645459,0.618414954,0.097882786,0.093251534
3.68004E-5,11.250079717,0.275455601,0.613162367,0.10187174,0.099386503
3.71442E-5,11.502362843,0.27763352,0.607909779,0.104326481,0.101840491
3.71752E-5,11.751321613,0.277829024,0.602734435,0.104940166,0.101840491
3.72835E-5,12.000769079,0.278513834,0.597559092,0.107701749,0.104294479
3.78646E-5,12.252068272,0.282175277,0.592383748,0.109235962,0.10797546
3.83587E-5,12.500659011,0.285273745,0.587362892,0.112304388,0.110429448
3.84145E-5,12.750120163,0.285623289,0.582342036,0.11261123,0.110429448
3.86608E-5,13.000373264,0.287161926,0.57732118,0.11844124,0.119018405
3.95916E-5,13.250627363,0.29294816,0.572377568,0.120589138,0.120245399
3.96554E-5,13.500173887,0.293342728,0.5675112,0.121816508,0.121472393
3.99599E-5,13.750706503,0.29522457,0.562644832,0.123964406,0.122699387
4.08605E-5,14.001336649,0.300759933,0.557855708,0.127032832,0.122699387
4.09273E-5,14.250702285,0.301168881,0.553143828,0.128260203,0.126380368
4.12604E-5,14.501341076,0.303203949,0.548431948,0.130408101,0.13006135
4.21656E-5,14.752688815,0.308704328,0.543720068,0.131942314,0.13006135
4.23277E-5,15.001817828,0.309684773,0.53923992,0.135624425,0.134969325
4.29778E-5,15.253333026,0.313603253,0.534682527,0.141761276,0.142331288
4.35093E-5,15.50072303,0.316789826,0.530279623,0.145443388,0.143558282
4.37232E-5,15.75350715,0.318068061,0.525799475,0.147284443,0.14601227
4.42233E-5,16.00360976,0.321047675,0.52139657,0.151273397,0.149693252
4.48673E-5,16.254479771,0.324865371,0.51707091,0.151580239,0.152147239
4.50327E-5,16.501573306,0.325842231,0.512822493,0.152193925,0.154601227
4.5455E-5,16.750157105,0.328330391,0.508574077,0.154341823,0.157055215
4.62495E-5,17.003068449,0.332986536,0.50432566,0.156796563,0.160736196
4.63994E-5,17.253137452,0.333861766,0.500154488,0.160785517,0.163190184
4.68517E-5,17.504654314,0.336494308,0.495983315,0.164160786,0.166871166
4.7657E-5,17.750560502,0.34115619,0.491966631,0.166001841,0.166871166
4.77667E-5,18.00337005,0.341788794,0.487872702,0.167536054,0.16809816
4.84361E-5,18.253181196,0.345635215,0.483856017,0.171525008,0.173006135
4.9127E-5,18.502744621,0.349582068,0.479916577,0.174593434,0.175460123
4.92695E-5,18.753553454,0.350392715,0.475977136,0.176434489,0.175460123
5.00476E-5,19.00142447,0.354803552,0.472114939,0.178275545,0.176687117
5.06148E-5,19.254095396,0.357999362,0.468252742,0.179196072,0.17791411
5.08521E-5,19.502511844,0.35933195,0.464467789,0.180423443,0.179141104
5.13255E-5,19.752801004,0.361981941,0.460682836,0.182878183,0.185276074
5.21097E-5,20.00169819,0.366347667,0.456975127,0.185026082,0.187730061
5.2218E-5,20.252029978,0.366948721,0.453267419,0.18717398,0.190184049
5.25893E-5,20.503387279,0.369003342,0.44955971,0.18840135,0.192638037
5.36532E-5,20.753228888,0.374853923,0.445929245,0.190856091,0.197546012
5.37892E-5,21.000248266,0.375597492,0.442376023,0.193003989,0.198773006
5.41791E-5,21.253905978,0.377725537,0.438745558,0.193924517,0.2
5.5227E-5,21.50539119,0.383409041,0.435192337,0.196992943,0.2
5.52962E-5,21.754001008,0.383782624,0.43171636,0.197606628,0.2
5.55939E-5,22.003462703,0.385386378,0.428240383,0.199754526,0.202453988
5.61863E-5,22.254761807,0.38856607,0.424764406,0.201595581,0.206134969
5.68591E-5,22.504311547,0.392157721,0.421365673,0.202822952,0.206134969
5.71169E-5,22.754894948,0.393527838,0.41796694,0.20619822,0.206134969
5.79654E-5,23.001920455,0.398016644,0.41464545,0.208652961,0.206134969
5.85212E-5,23.253018873,0.400939085,0.411323961,0.209880331,0.207361963
5.87311E-5,23.505054549,0.402039051,0.408002472,0.21448297,0.208588957
5.9238E-5,23.752592894,0.404687041,0.404758226,0.215403498,0.209815951
6.01509E-5,24.003678138,0.409426382,0.401513981,0.218778766,0.212269939
6.02484E-5,24.250449997,0.409930564,0.39834698,0.220006137,0.21595092
6.07088E-5,24.50441321,0.412304369,0.395102734,0.222154035,0.217177914
6.18537E-5,24.755625414,0.418166167,0.391935733,0.226142989,0.218404908
6.1968E-5,25.003147156,0.418748173,0.388845976,0.226449831,0.218404908
6.24347E-5,25.251801848,0.421118487,0.385756218,0.227370359,0.219631902
6.35899E-5,25.503621029,0.426944055,0.382666461,0.229518257,0.219631902
6.36263E-5,25.751672687,0.427126744,0.379653947,0.23105247,0.219631902
6.37906E-5,26.000142919,0.42795027,0.376641434,0.232586683,0.220858896
6.41941E-5,26.25604334,0.429967884,0.373551676,0.235655109,0.225766871
6.53584E-5,26.501623305,0.435749227,0.370616407,0.236882479,0.225766871
6.54118E-5,26.750044625,0.436012979,0.367681137,0.238416692,0.228220859
6.56029E-5,27.005507774,0.436955927,0.364668624,0.239950905,0.228220859
6.61437E-5,27.255633564,0.439615745,0.361733354,0.243326174,0.23190184
6.71623E-5,27.502367032,0.444591255,0.358875328,0.243633016,0.233128834
6.72773E-5,27.751007458,0.445150259,0.356017303,0.244246701,0.233128834
6.75436E-5,28.00033274,0.446442245,0.353159277,0.245474072,0.235582822
6.80968E-5,28.257920634,0.449117204,0.350224007,0.249463025,0.236809816
6.90045E-5,28.505409759,0.453477729,0.347443226,0.250690396,0.236809816
6.92744E-5,28.754212347,0.45476783,0.344662444,0.250997238,0.23803681
6.9896E-5,29.00462651,0.457727054,0.341881662,0.253145137,0.23803681
7.08564E-5,29.251220471,0.462267955,0.339178125,0.254679349,0.23803681
7.09491E-5,29.506396681,0.462704446,0.336397343,0.25590672,0.240490798
7.12859E-5,29.755287203,0.464286689,0.333693805,0.257747775,0.247852761
7.18786E-5,30.005790716,0.467059501,0.330990267,0.260816201,0.249079755
7.27688E-5,30.25204369,0.471197052,0.328363973,0.262657257,0.252760736
7.29937E-5,30.507070167,0.472237467,0.325660436,0.262657257,0.25398773
7.33134E-5,30.755728674,0.473712789,0.323034142,0.266339368,0.255214724
7.46778E-5,31.007448647,0.479962486,0.320407848,0.267566738,0.255214724
7.4898E-5,31.254148364,0.480964156,0.317858798,0.268487266,0.255214724
7.57022E-5,31.502313641,0.484605759,0.315309748,0.269100951,0.258895706
7.66527E-5,31.754132321,0.488877302,0.312760698,0.270942007,0.260122699
7.68808E-5,32.007652136,0.489897007,0.310211648,0.271248849,0.261349693
7.73566E-5,32.262216166,0.492017674,0.307662598,0.275851488,0.263803681
7.86262E-5,32.50374696,0.497633392,0.305268036,0.278306229,0.266257669
7.87743E-5,32.755488445,0.498284427,0.30279623,0.279226757,0.267484663
7.94501E-5,33.000751775,0.501244035,0.300401668,0.282295183,0.268711656
8.06467E-5,33.256616592,0.506442285,0.297929863,0.285363608,0.26993865
8.1037E-5,33.507008363,0.508126144,0.2955353,0.287511507,0.278527607
8.17243E-5,33.751131183,0.511077219,0.293217982,0.288432034,0.279754601
8.27064E-5,34.006231965,0.515263525,0.29082342,0.29150046,0.279754601
8.30977E-5,34.254846083,0.51692146,0.288506102,0.293955201,0.280981595
8.39043E-5,34.505248289,0.520320939,0.286188784,0.294875729,0.280981595
8.47908E-5,34.750341147,0.524029815,0.28394871,0.295489414,0.282208589
8.51939E-5,35.005225522,0.525706752,0.281631392,0.297944155,0.284662577
8.63111E-5,35.253792479,0.530323806,0.279391318,0.298250997,0.284662577
8.70772E-5,35.505561561,0.533463554,0.277151244,0.301319423,0.287116564
8.76582E-5,35.750223889,0.535830796,0.274988413,0.303160479,0.290797546
8.90773E-5,36.007626466,0.54156239,0.272748339,0.303774164,0.29202454
8.95521E-5,36.257724646,0.543464545,0.270585509,0.306228905,0.295705521
9.06499E-5,36.50081301,0.547831688,0.268499923,0.30806996,0.295705521
9.12526E-5,36.755984462,0.550211449,0.266337093,0.310217858,0.296932515
9.19037E-5,37.003181767,0.552768418,0.264251506,0.311138386,0.300613497
9.23608E-5,37.27969436,0.554554497,0.261934188,0.315741025,0.305521472
9.31139E-5,37.502214818,0.557482091,0.260080334,0.31758208,0.306748466
9.3619E-5,37.754417716,0.559434972,0.257994747,0.319423136,0.306748466
9.42392E-5,38.007749522,0.561820758,0.255909161,0.322184719,0.310429448
9.50727E-5,38.254031545,0.56500676,0.253900819,0.32586683,0.312883436
9.57625E-5,38.502331426,0.567626206,0.251892476,0.328014728,0.316564417
9.65335E-5,38.752273121,0.570535001,0.249884134,0.329855784,0.319018405
9.73079E-5,39.004425916,0.573437024,0.247875792,0.333537895,0.320245399
9.81481E-5,39.258902669,0.576563645,0.245867449,0.335072108,0.321472393
9.91505E-5,39.50558547,0.580263716,0.243936351,0.336299478,0.325153374
9.97977E-5,39.754542612,0.582635524,0.242005253,0.340288432,0.327607362
1.00457E-4,40.005061372,0.585038548,0.240074154,0.344277386,0.327607362
1.01739E-4,40.257460949,0.589669142,0.238143056,0.349186867,0.327607362
1.02653E-4,40.50340226,0.592940474,0.236289201,0.35072108,0.33006135
1.03612E-4,40.750972792,0.596344118,0.234358103,0.353175821,0.331288344
1.04866E-4,41.00168985,0.600751239,0.232581492,0.355937404,0.333742331
1.05421E-4,41.253802927,0.602686759,0.230727638,0.360540043,0.338650307
1.06201E-4,41.507651749,0.605390459,0.228873783,0.363915311,0.339877301
1.0661E-4,41.752405878,0.606801784,0.227097173,0.36729058,0.344785276
1.0787E-4,42.010209942,0.611116153,0.225243318,0.36851795,0.348466258
1.09574E-4,42.26053632,0.616875191,0.223466708,0.369438478,0.349693252
1.10003E-4,42.545933091,0.618311744,0.221381122,0.371893219,0.353374233
1.10442E-4,42.75542764,0.61977635,0.219990731,0.37557533,0.357055215
1.11984E-4,43.011030878,0.624874794,0.21821412,0.378336913,0.359509202
1.12346E-4,43.257674097,0.62606104,0.216514754,0.379564284,0.360736196
1.1272E-4,43.505271814,0.627282989,0.214738143,0.382325867,0.365644172
1.14423E-4,43.754885555,0.632799628,0.21311602,0.386007978,0.365644172
1.15198E-4,44.007428086,0.635283111,0.21133941,0.387849033,0.370552147
1.16253E-4,44.250397795,0.638637465,0.209794531,0.390303774,0.370552147
1.17334E-4,44.50761936,0.642041719,0.208095165,0.391224302,0.374233129
1.1816E-4,44.754489511,0.644621359,0.206473042,0.396133783,0.379141104
1.19513E-4,45.004335842,0.648805987,0.204850919,0.398895367,0.379141104
1.20694E-4,45.256665617,0.652419145,0.203228797,0.402577478,0.382822086
1.21868E-4,45.511339605,0.655972519,0.201606674,0.405952746,0.386503067
1.22496E-4,45.755733307,0.657858855,0.200061795,0.409328015,0.390184049
1.23083E-4,46.013824076,0.659614924,0.198362429,0.411475913,0.393865031
1.2441E-4,46.261836141,0.663545631,0.19681755,0.413010126,0.396319018
1.24921E-4,46.536247945,0.665048817,0.195118183,0.416999079,0.4
1.26187E-4,46.762260612,0.668740713,0.193727792,0.420067505,0.406134969
1.27033E-4,47.003249315,0.671183647,0.192337402,0.423442774,0.408588957
1.27769E-4,47.258097204,0.673297469,0.190792523,0.4265112,0.417177914
1.29125E-4,47.502242629,0.677152391,0.189324888,0.428659098,0.419631902
1.29685E-4,47.761242653,0.678730752,0.187780009,0.429886468,0.42208589
1.30523E-4,48.021610186,0.68108006,0.186157887,0.432341209,0.425766871
1.32096E-4,48.258061636,0.685443814,0.18484474,0.43479595,0.43190184
1.3251E-4,48.562582543,0.686580803,0.182990885,0.436330163,0.43190184
1.33575E-4,48.762234269,0.689490629,0.18190947,0.442467014,0.439263804
1.35089E-4,49.085617566,0.693578369,0.179978372,0.444921755,0.440490798
1.36873E-4,49.257960333,0.69832785,0.179051444,0.448910709,0.449079755
1.37497E-4,49.509551817,0.699972245,0.177661054,0.456888616,0.451533742
1.39372E-4,49.786111557,0.704856016,0.176038931,0.459036514,0.456441718
1.40509E-4,50.010186269,0.707781209,0.174880272,0.462718625,0.462576687
1.42546E-4,50.251079746,0.712945389,0.173567125,0.463639153,0.462576687
1.4292E-4,50.550869102,0.713884414,0.171945002,0.467628107,0.463803681
1.44123E-4,50.75190366,0.716883408,0.170863587,0.47038969,0.463803681
1.4528E-4,51.011971015,0.719736027,0.169473196,0.474071801,0.467484663
1.45891E-4,51.25931882,0.721231064,0.168160049,0.476219699,0.46993865
1.4657E-4,51.551983738,0.72288487,0.166537927,0.47867444,0.46993865
1.47873E-4,51.758277526,0.726027825,0.165533756,0.482356551,0.471165644
1.49816E-4,52.026213334,0.730648779,0.164066121,0.485118134,0.477300613
1.50632E-4,52.251987787,0.732567168,0.162984706,0.488800245,0.480981595
1.51471E-4,52.554034146,0.73452426,0.161439827,0.492789199,0.482208589
1.52101E-4,53.237638057,0.735984179,0.15796385,0.505369745,0.495705521
1.52204E-4,53.252858451,0.736221947,0.157886606,0.505369745,0.495705521
1.54037E-4,53.51332201,0.740421044,0.156573459,0.506290273,0.498159509
1.55867E-4,53.761308772,0.744548258,0.155337556,0.508131329,0.501840491
1.56046E-4,54.010826035,0.744946787,0.154101653,0.510892912,0.504294479
1.56412E-4,54.260683865,0.745764207,0.15286575,0.514575023,0.505521472
1.58602E-4,54.512482011,0.750591909,0.151629847,0.516109236,0.50797546
1.58979E-4,54.750641044,0.75141422,0.150471188,0.518870819,0.512883436
1.60804E-4,55.038681221,0.755355205,0.149080797,0.522246088,0.514110429
1.61388E-4,55.441831276,0.756602395,0.147149699,0.528076097,0.522699387
1.61469E-4,55.506403875,0.75677581,0.146763479,0.528996625,0.52392638
1.62097E-4,56.007381505,0.758108526,0.144446161,0.538815588,0.531288344
1.63842E-4,56.251455937,0.761776649,0.143287502,0.541577171,0.532515337
1.64284E-4,57.252947521,0.762697659,0.138575622,0.557532986,0.542331288
1.64944E-4,57.516379976,0.76406498,0.137339719,0.561521939,0.544785276
1.66837E-4,57.79930525,0.767942206,0.135949328,0.563056152,0.54601227
1.67138E-4,58.016381003,0.768553156,0.134945157,0.566431421,0.548466258
1.6776E-4,58.250909032,0.76981031,0.133863742,0.569499847,0.550920245
1.68829E-4,58.503291315,0.771953995,0.132782327,0.573795643,0.553374233
1.69456E-4,58.75711921,0.773202947,0.131623668,0.577477754,0.555828221
1.70219E-4,59.012001152,0.77471345,0.130387765,0.578398282,0.558282209
1.71001E-4,59.250773379,0.776250105,0.129383593,0.582080393,0.56196319
1.72141E-4,59.508020099,0.778472622,0.128224934,0.585762504,0.565644172
1.72446E-4,59.766327524,0.779063026,0.127066275,0.589751458,0.56809816
1.74843E-4,60.009136415,0.783652922,0.12598486,0.593433569,0.576687117
1.75403E-4,60.271916966,0.784710306,0.124748957,0.594660939,0.57791411
1.75983E-4,60.975202027,0.785801155,0.121736444,0.608468855,0.593865031
1.76005E-4,61.010402998,0.785841764,0.121504712,0.608468855,0.593865031
1.77052E-4,61.25762867,0.787796068,0.120500541,0.612150967,0.597546012
1.78545E-4,61.50662883,0.790553074,0.119419126,0.614605707,0.603680982
1.80247E-4,61.758068915,0.793649882,0.11833771,0.618287818,0.604907975
1.80645E-4,62.028684575,0.794367479,0.117101808,0.620742559,0.609815951
1.82736E-4,62.265276678,0.798098265,0.11617488,0.623504142,0.617177914
1.8315E-4,62.503251573,0.798829538,0.115093465,0.626879411,0.619631902
1.85641E-4,62.761119434,0.803169745,0.114089294,0.629027309,0.624539877
1.86951E-4,63.003261071,0.805413254,0.113007879,0.631788892,0.628220859
1.88395E-4,63.266786475,0.807859319,0.112003708,0.634857318,0.630674847
1.88657E-4,63.511835348,0.808298555,0.110999537,0.638232587,0.630674847
1.90177E-4,63.796295362,0.810833257,0.109763634,0.640073642,0.630674847
1.91129E-4,64.006174118,0.812403544,0.108991194,0.643142068,0.636809816
1.92483E-4,64.35203109,0.814615027,0.107523559,0.644983124,0.636809816
1.93754E-4,64.584403121,0.816665723,0.106596632,0.649892605,0.63803681
1.94036E-4,64.758882571,0.817118111,0.105978681,0.654188401,0.641717791
1.95467E-4,65.070900214,0.819395183,0.104665534,0.655722614,0.642944785
1.96361E-4,65.266864244,0.820803841,0.103970338,0.65879104,0.646625767
1.97961E-4,65.503115404,0.823296481,0.103043411,0.662473151,0.647852761
1.98072E-4,65.839660387,0.823467562,0.101730264,0.667689475,0.655214724
1.991E-4,66.038483177,0.825050214,0.100957825,0.670144216,0.656441718
1.99756E-4,66.257986337,0.826051968,0.100108142,0.672905799,0.661349693
2.01514E-4,66.51893523,0.828708187,0.09910397,0.67536054,0.661349693
2.01578E-4,66.801121904,0.828805134,0.097945311,0.676281068,0.661349693
2.01809E-4,67.002790489,0.829150682,0.097250116,0.682111077,0.665030675
2.04119E-4,67.266344524,0.832571701,0.096245945,0.68487266,0.672392638
2.044E-4,67.511520736,0.83298285,0.095241774,0.686100031,0.673619632
2.05774E-4,67.757893254,0.834979902,0.094314846,0.689475299,0.674846626
2.07997E-4,68.006702999,0.83816104,0.093465163,0.692850568,0.678527607
2.09305E-4,68.257221511,0.84000423,0.092460992,0.694691623,0.679754601
2.10042E-4,69.159903817,0.841033227,0.089139503,0.698066892,0.682208589
2.10919E-4,69.265169743,0.842248965,0.088830527,0.709420068,0.693251534
2.11921E-4,69.519135182,0.843627309,0.087826356,0.711874808,0.693251534
2.12953E-4,69.752861627,0.845033654,0.087053916,0.717397975,0.694478528
2.14281E-4,70.009014373,0.846824916,0.086126989,0.719852716,0.700613497
2.14976E-4,70.266652304,0.847754211,0.085200062,0.722921141,0.70797546
2.16776E-4,70.504201018,0.850134913,0.084273135,0.724762197,0.711656442
2.17693E-4,70.764654004,0.851332963,0.083423451,0.72752378,0.717791411
2.18274E-4,71.004525351,0.852087022,0.082573768,0.729671678,0.720245399
2.19397E-4,71.289299393,0.853534749,0.081492353,0.730899049,0.720245399
2.19681E-4,71.574828786,0.853898022,0.080488182,0.733046947,0.720245399
2.19956E-4,71.772765433,0.854250167,0.079792986,0.73580853,0.72392638
2.21208E-4,72.015465053,0.855838707,0.079020547,0.740411169,0.73006135
2.23096E-4,72.260075774,0.858202699,0.078170864,0.742559067,0.737423313
2.24344E-4,72.506239934,0.859743145,0.07732118,0.745627493,0.742331288
2.25077E-4,72.911283053,0.860640637,0.075853545,0.746854863,0.743558282
2.25307E-4,73.001378871,0.860921086,0.075621814,0.751764345,0.753374233
2.26555E-4,73.272582421,0.862432951,0.074694886,0.754219086,0.754601227
2.27586E-4,73.818304015,0.863668269,0.072763788,0.756366984,0.758282209
2.27879E-4,74.182885891,0.864018178,0.071527885,0.760969623,0.760736196
2.28519E-4,74.251375405,0.864777362,0.071373397,0.765879104,0.764417178
2.2878E-4,74.502974385,0.865086637,0.070523714,0.769254373,0.766871166
2.29026E-4,74.75471015,0.865376562,0.069674031,0.772322798,0.766871166
2.29123E-4,75.075456038,0.86549134,0.068515372,0.773550169,0.76809816
2.29674E-4,75.305015169,0.866138112,0.067820176,0.779073335,0.771779141
2.30987E-4,75.535269189,0.867668825,0.067047737,0.780914391,0.773006135
2.31461E-4,75.766460025,0.868216733,0.066275297,0.783675974,0.774233129
2.31822E-4,76.021464489,0.868632776,0.06534837,0.783982817,0.775460123
2.32746E-4,76.253787709,0.869691066,0.064575931,0.788892298,0.781595092
2.34169E-4,76.510565278,0.871303949,0.063803491,0.792574409,0.791411043
2.35451E-4,76.768895689,0.872740991,0.062953808,0.795335993,0.795092025
2.35567E-4,77.216402702,0.872870658,0.061486173,0.801166002,0.798773006
2.35746E-4,77.263551847,0.873068966,0.061254442,0.801166002,0.798773006
2.37399E-4,77.523647554,0.874893176,0.060482002,0.802700215,0.802453988
2.37613E-4,77.76110569,0.875126967,0.059709563,0.805768641,0.802453988
2.3817E-4,78.022713303,0.87573458,0.058782636,0.807609696,0.803680982
2.39973E-4,78.261777767,0.877681183,0.05808744,0.809143909,0.806134969
2.40335E-4,78.502028154,0.878068311,0.057237757,0.81159865,0.809815951
2.4083E-4,78.766932918,0.878595143,0.056388074,0.813746548,0.811042945
2.41925E-4,79.008740383,0.87975361,0.055692878,0.817735502,0.814723926
2.42072E-4,79.250716438,0.879908924,0.054920439,0.820803928,0.81595092
2.42721E-4,79.517145246,0.880588745,0.054070755,0.826020252,0.82208589
2.43312E-4,79.760149269,0.881204933,0.053298316,0.827861307,0.826993865
2.43964E-4,80.003967929,0.881881341,0.052525877,0.830009205,0.826993865
2.45246E-4,80.273003179,0.883200418,0.051676193,0.831850261,0.83190184
2.46057E-4,80.518852288,0.884026575,0.05082651,0.834611844,0.833128834
2.46448E-4,80.76509789,0.884422948,0.050131315,0.83768027,0.833128834
2.47272E-4,81.011970738,0.88525408,0.049358875,0.83890764,0.833128834
2.47934E-4,81.259723134,0.88591716,0.048586436,0.841055539,0.836809816
2.49023E-4,81.508202542,0.886999407,0.047813997,0.842589751,0.836809816
2.49893E-4,81.757862305,0.887856761,0.047041557,0.845044492,0.841717791
2.50937E-4,82.008163836,0.888876916,0.046269118,0.847499233,0.845398773
2.51298E-4,82.259200711,0.889228261,0.045419435,0.850260816,0.849079755
2.5159E-4,82.510641061,0.88951065,0.044724239,0.853636085,0.851533742
2.51674E-4,82.762274677,0.889592628,0.0439518,0.856397668,0.851533742
2.52442E-4,83.014221528,0.890331717,0.04317936,0.858852409,0.856441718
2.53383E-4,83.317911387,0.891231646,0.042175189,0.861000307,0.857668712
2.53905E-4,83.520757554,0.89172818,0.041634482,0.864068733,0.857668712
2.54738E-4,83.77506249,0.892514907,0.040862042,0.866830316,0.858895706
2.5514E-4,84.00452344,0.892892071,0.040166847,0.869591899,0.861349693
2.56487E-4,84.260443044,0.894148633,0.039394408,0.871739797,0.865030675
2.56971E-4,84.517221855,0.894595434,0.038621968,0.873580853,0.867484663
2.58225E-4,85.136586894,0.895746315,0.03669087,0.875115066,0.86993865
2.58755E-4,85.265908992,0.896229303,0.03630465,0.88033139,0.871165644
2.59571E-4,85.577077526,0.896967868,0.035377723,0.882786131,0.871165644
2.59769E-4,85.758802341,0.897146622,0.034914259,0.885854557,0.872392638
2.60251E-4,86.018848601,0.897580121,0.03414182,0.88738877,0.874846626
2.61723E-4,86.25383189,0.898891767,0.033446624,0.88861614,0.879754601
2.6294E-4,86.516088371,0.899963215,0.032674185,0.891684566,0.880981595
2.64321E-4,86.753136548,0.901165537,0.03197899,0.893832464,0.885889571
2.64489E-4,87.017519517,0.901310431,0.031129306,0.896594047,0.889570552
2.65888E-4,87.256122513,0.902511853,0.030511355,0.898435103,0.890797546
2.66513E-4,87.54901319,0.903043945,0.029584428,0.900583001,0.89202454
2.67755E-4,87.762814228,0.904092379,0.02904372,0.903037742,0.898159509
2.68116E-4,88.057636253,0.904395464,0.028116793,0.904878797,0.898159509
2.69063E-4,88.272670309,0.905184791,0.027576085,0.907947223,0.901840491
2.70308E-4,88.515562304,0.906212696,0.02688089,0.909481436,0.906748466
2.72091E-4,88.759459126,0.907665617,0.026185694,0.910095121,0.909202454
2.73024E-4,89.004890444,0.908417095,0.025490499,0.912243019,0.914110429
2.73752E-4,89.250971972,0.908998828,0.024795304,0.914084075,0.916564417
2.75237E-4,89.525276443,0.910174036,0.024022864,0.917459343,0.921472393
2.76136E-4,89.77324484,0.910878543,0.023250425,0.919914084,0.926380368
2.77976E-4,90.02284822,0.912303026,0.022555229,0.92175514,0.927607362
2.78608E-4,90.273339517,0.912786934,0.021937278,0.925130408,0.928834356
2.79805E-4,90.524583216,0.913696002,0.021242082,0.926357778,0.93006135
2.8018E-4,90.804654293,0.913979312,0.020392399,0.927891991,0.93006135
2.80613E-4,91.029096055,0.914304797,0.019774448,0.928812519,0.93006135
