X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
17.89778,-30.36667,train,2.0448099865054043E-4,67.10040713978778,0.8328129619801014
17.89778,-30.3666,train,2.0448099865054043E-4,67.10040713978778,0.8328129619801014
18.375,-34.125,train,3.070546940956383E-4,93.91317911500909,0.931838657506479
18.375,-33.875,train,3.533909076417879E-4,96.75493990761534,0.9545522137836706
18.4,-33.96667,train,3.533909076417879E-4,96.75493990761534,0.9545522137836706
18.4,-33.9666,train,3.533909076417879E-4,96.75493990761534,0.9545522137836706
18.625,-33.875,train,4.1207533310496795E-4,98.03536965088266,0.9727994278579162
18.85139,-33.93361,train,2.3008313285640186E-4,75.51097320855182,0.8663578847836124
18.87333,-33.943,train,2.3008313285640186E-4,75.51097320855182,0.8663578847836124
18.875,-34.375,train,5.125897476045138E-5,19.615712293948338,0.36133421300248736
18.875,-34.125,train,2.4829112030829353E-4,81.36941505059794,0.8860344726891756
18.875,-31.875,train,1.0466845975840325E-4,40.75737965497754,0.5997071914474299
18.87862,-33.6363,train,2.868337332843845E-4,92.54751113558912,0.9186504784925016
18.8786201477051,-33.6363716125488,train,2.868337332843845E-4,92.54751113558912,0.9186504784925016
18.92528,-32.3636,train,2.4003844678981945E-4,78.50293939578066,0.8775033068252172
19.125,-32.125,train,1.3193401401466657E-4,48.18007669086883,0.6846452309725785
19.13417,-34.2063,train,2.629730731582302E-4,86.36730489555767,0.8997697932217302
19.1341705322266,-34.2063903808594,train,2.629730731582302E-4,86.36730489555767,0.8997697932217302
19.28333,-33.28333,train,1.8334941073831667E-4,62.40302917152922,0.7988690857407473
19.375,-34.375,train,1.7328024367586044E-4,59.50304571109487,0.7803504503516238
19.45,-34.22,train,2.514281086126073E-4,82.62217197395256,0.8891191661356509
19.5427799224854,-34.2200012207031,train,2.4979252301897826E-4,81.79028571078058,0.8875214094353584
19.54278,-34.22,train,2.4979252301897826E-4,81.79028571078058,0.8875214094353584
19.57056,-34.4127,train,2.4406105586736678E-4,80.0774468896427,0.8817386089850413
19.5705604553223,-34.4127807617188,train,2.4406105586736678E-4,80.0774468896427,0.8817386089850413
19.69556,-34.6925,train,8.049373129525085E-5,33.24001734093135,0.5054450908394517
19.6955604553223,-34.6925010681152,train,8.049373129525085E-5,33.24001734093135,0.5054450908394517
