Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.52627E-6,0.000452627,0.038940832,1,0,0
7.12628E-6,0.001165255,0.060619861,0.99992278,0,0
1.80519E-5,0.002970442,0.14650034,0.99984556,0.000306748,0
1.80519E-5,0.232229145,0.14650034,0.99003861,0.005214724,0.002457002
1.80519E-5,0.300826247,0.146500382,0.987104247,0.005214724,0.002457002
1.80519E-5,0.400111599,0.1465005,0.982857143,0.005214724,0.002457002
1.80519E-5,0.501202214,0.146500617,0.978532819,0.005214724,0.002457002
1.80519E-5,0.600487726,0.146500731,0.974285714,0.005521472,0.002457002
1.80519E-5,0.701578543,0.146500941,0.96996139,0.005521472,0.002457002
1.8052E-5,0.752124023,0.146501059,0.967799228,0.005521472,0.002457002
1.8052E-5,0.800864346,0.146501166,0.965714286,0.005521472,0.002457002
1.8052E-5,0.900150319,0.146501477,0.961467181,0.005521472,0.002457002
1.80521E-5,1.001241786,0.146501884,0.957142857,0.005521472,0.002457002
1.80521E-5,1.100528322,0.146502361,0.952895753,0.005521472,0.002457002
1.80522E-5,1.201620544,0.146503178,0.948571429,0.005828221,0.002457002
1.80524E-5,1.306323922,0.14650403,0.944092664,0.005828221,0.002457002
1.80525E-5,1.4001965,0.146504992,0.94007722,0.006134969,0.002457002
1.80526E-5,1.501290827,0.146506092,0.935752896,0.006134969,0.002457002
1.80532E-5,1.750420718,0.146510146,0.925096525,0.006134969,0.003685504
1.80539E-5,2.001365031,0.14651556,0.914362934,0.006441718,0.003685504
1.8055E-5,2.250515281,0.14652352,0.903706564,0.007055215,0.003685504
1.80563E-5,2.501488047,0.146533263,0.892972973,0.00797546,0.003685504
1.80581E-5,2.750677012,0.146547273,0.882316602,0.009815951,0.004914005
1.80607E-5,3.001702373,0.146566552,0.871583012,0.010429448,0.006142506
1.80638E-5,3.250960407,0.146589834,0.860926641,0.012269939,0.007371007
1.80685E-5,3.500271191,0.146625015,0.85027027,0.013496933,0.007371007
1.8075E-5,3.751465886,0.146673752,0.83953668,0.017484663,0.011056511
1.80848E-5,4.000965546,0.14674701,0.828880309,0.020858896,0.015970516
1.81017E-5,4.250639348,0.146873198,0.818223938,0.023006135,0.01965602
1.81328E-5,4.500649004,0.147106045,0.807567568,0.025153374,0.022113022
1.81914E-5,4.751223601,0.147545093,0.796911197,0.030368098,0.030712531
1.84016E-5,5.001601477,0.149115948,0.786332046,0.034355828,0.033169533
1.89264E-5,5.250034098,0.153025265,0.776061776,0.036196319,0.035626536
1.9799E-5,5.50008186,0.159486117,0.766100386,0.048159509,0.036855037
2.09924E-5,5.75024417,0.168242181,0.756679537,0.048773006,0.038083538
2.24673E-5,6.000790522,0.178938211,0.747799228,0.050306748,0.039312039
2.3306E-5,6.250707554,0.184958601,0.739382239,0.052760736,0.040540541
2.4158E-5,6.500686524,0.191029469,0.731274131,0.055214724,0.042997543
2.50998E-5,6.750628657,0.197688341,0.723474903,0.057361963,0.045454545
2.59821E-5,7.000053087,0.203875843,0.715984556,0.060429448,0.051597052
2.68949E-5,7.250094336,0.210227171,0.708725869,0.064723926,0.051597052
2.80088E-5,7.503401159,0.217909746,0.701621622,0.066564417,0.052825553
2.90463E-5,7.750290304,0.224997766,0.694980695,0.069018405,0.058968059
3.02508E-5,8.00836831,0.233146292,0.688262548,0.072699387,0.063882064
3.07701E-5,8.250572927,0.236632788,0.682162162,0.073312883,0.065110565
3.16981E-5,8.501227875,0.242823818,0.675984556,0.08006135,0.07002457
3.27538E-5,8.750466911,0.249806207,0.66996139,0.081288344,0.071253071
3.30588E-5,9.00324543,0.251811506,0.664015444,0.08404908,0.071253071
3.39362E-5,9.252646337,0.257549674,0.658301158,0.084969325,0.071253071
3.49685E-5,9.501102484,0.264244932,0.652741313,0.086809816,0.073710074
3.56032E-5,9.750681487,0.268331616,0.647258687,0.088650307,0.073710074
3.61117E-5,10.003198324,0.271589434,0.641853282,0.090490798,0.073710074
3.61186E-5,10.2523922,0.271633192,0.636525097,0.091411043,0.074938575
3.61345E-5,10.501652032,0.271735196,0.631196911,0.093558282,0.074938575
3.61674E-5,10.751071098,0.271945216,0.625868726,0.096319018,0.076167076
3.62732E-5,11.000936228,0.272620582,0.620540541,0.097852761,0.082309582
3.65531E-5,11.251919774,0.274404994,0.615212355,0.102147239,0.087223587
3.72853E-5,11.503213918,0.279052261,0.60996139,0.106748466,0.092137592
3.73003E-5,11.753053255,0.279147524,0.604787645,0.107055215,0.092137592
3.73745E-5,12.003157595,0.279616583,0.5996139,0.107668712,0.093366093
3.76108E-5,12.250318003,0.281108767,0.594517375,0.111656442,0.094594595
3.84887E-5,12.50118563,0.286625734,0.589420849,0.114723926,0.0995086
3.851E-5,12.751414118,0.286758706,0.584401544,0.115030675,0.0995086
3.86026E-5,13.002007692,0.28733862,0.579382239,0.121165644,0.104422604
3.91425E-5,13.250361757,0.290706774,0.574440154,0.122699387,0.106879607
3.9732E-5,13.503763968,0.294366669,0.569498069,0.123619632,0.108108108
3.98497E-5,13.750401082,0.295095032,0.564710425,0.125460123,0.113022113
4.05071E-5,14.003124828,0.299149821,0.55984556,0.128834356,0.113022113
4.09943E-5,14.252630773,0.302139956,0.555135135,0.130368098,0.114250614
4.12061E-5,14.503143975,0.303435795,0.55042471,0.131288344,0.115479115
4.21795E-5,14.752156135,0.309360358,0.545791506,0.134662577,0.119164619
4.23095E-5,15.001601708,0.310147888,0.541235521,0.138343558,0.119164619
4.26719E-5,15.25210199,0.312338029,0.536679537,0.14202454,0.125307125
4.35926E-5,15.501970345,0.317871749,0.532200772,0.149079755,0.127764128
4.36581E-5,15.750585991,0.318263449,0.527799228,0.15,0.128992629
4.38913E-5,16.000190261,0.319657279,0.523320463,0.151840491,0.131449631
4.49431E-5,16.253158737,0.325907873,0.518996139,0.155828221,0.133906634
4.49897E-5,16.500441626,0.326183161,0.514749035,0.156441718,0.135135135
4.52402E-5,16.752960659,0.327662671,0.51042471,0.157055215,0.137592138
4.58645E-5,17.003183107,0.331335788,0.506177606,0.161349693,0.138820639
4.63632E-5,17.253148048,0.334255858,0.502007722,0.163803681,0.14004914
4.65307E-5,17.503897845,0.335233578,0.497837838,0.169325153,0.142506143
4.71732E-5,17.75193666,0.338971042,0.493745174,0.170245399,0.144963145
4.77605E-5,18.004172423,0.342369324,0.48965251,0.171472393,0.147420147
4.80039E-5,18.252920925,0.343772412,0.485637066,0.17392638,0.147420147
4.882E-5,18.504193219,0.348454952,0.481621622,0.179141104,0.151105651
4.92105E-5,18.750075773,0.350683728,0.477760618,0.18006135,0.153562654
4.94416E-5,19.001546351,0.351999403,0.473822394,0.180981595,0.157248157
5.06466E-5,19.251694159,0.358815299,0.46996139,0.184355828,0.157248157
5.0703E-5,19.505017025,0.359132646,0.466100386,0.184662577,0.157248157
5.10645E-5,19.754233299,0.361162421,0.462316602,0.186503067,0.162162162
5.164E-5,20.000526381,0.364380542,0.458610039,0.189570552,0.163390663
5.21667E-5,20.250516859,0.367311736,0.454903475,0.191104294,0.167076167
5.23245E-5,20.501250852,0.368187117,0.451196911,0.192638037,0.16953317
5.2935E-5,20.753513747,0.371562912,0.447490347,0.193865031,0.170761671
5.37008E-5,21.004583249,0.375771846,0.443861004,0.197546012,0.171990172
5.38771E-5,21.251920431,0.376736941,0.44030888,0.2,0.171990172
5.43295E-5,21.500717206,0.379206038,0.436756757,0.201840491,0.174447174
5.52499E-5,21.753323917,0.384200129,0.433204633,0.203680982,0.174447174
5.53538E-5,22.002122397,0.384761123,0.42972973,0.204907975,0.174447174
5.56826E-5,22.251929641,0.386533649,0.426254826,0.207055215,0.175675676
5.64892E-5,22.50377074,0.390860843,0.422779923,0.209202454,0.176904177
5.68993E-5,22.753809873,0.393048734,0.419382239,0.211349693,0.184275184
5.72172E-5,23.004799714,0.39473968,0.415984556,0.212883436,0.184275184
5.84713E-5,23.253198541,0.401364312,0.412664093,0.214723926,0.19041769
5.86079E-5,23.504809129,0.402081245,0.409343629,0.216257669,0.196560197
5.88962E-5,23.751556176,0.403592267,0.406100386,0.217791411,0.199017199
5.98159E-5,24.000616503,0.408386115,0.402857143,0.220245399,0.199017199
6.01633E-5,24.252984743,0.410186819,0.3996139,0.221779141,0.202702703
6.04107E-5,24.500021597,0.41146616,0.396447876,0.224233129,0.203931204
6.12469E-5,24.755196683,0.415768816,0.393204633,0.22607362,0.206388206
6.18437E-5,25.002120931,0.418820291,0.39011583,0.228527607,0.21007371
6.21698E-5,25.256199087,0.420481088,0.386949807,0.228834356,0.212530713
6.32124E-5,25.500204978,0.42575915,0.383938224,0.23006135,0.217444717
6.35602E-5,25.75413237,0.427509191,0.380849421,0.231288344,0.217444717
6.36839E-5,26.002250679,0.42813022,0.377837838,0.233742331,0.224815725
6.40252E-5,26.251131059,0.429840564,0.374826255,0.234969325,0.227272727
6.48209E-5,26.502178932,0.433807796,0.371814672,0.236196319,0.228501229
6.53393E-5,26.750133577,0.43637762,0.368880309,0.237116564,0.22972973
6.55107E-5,27.005214077,0.437224543,0.365868726,0.23803681,0.235872236
6.59825E-5,27.254924735,0.439549938,0.362857143,0.241104294,0.238329238
6.7083E-5,27.501070137,0.444936087,0.36007722,0.242331288,0.238329238
