variable,x,y
wc2.0_bio_10m_15,-18.78914794921875,1.0953477612929419E-4
wc2.0_bio_10m_15,-18.3382083984375,1.0953477612929419E-4
wc2.0_bio_10m_15,-17.88726884765625,1.0953477612929419E-4
wc2.0_bio_10m_15,-17.436329296875,1.0953477612929419E-4
wc2.0_bio_10m_15,-16.98538974609375,1.0953477612929419E-4
wc2.0_bio_10m_15,-16.534450195312502,1.0953477612929419E-4
wc2.0_bio_10m_15,-16.083510644531252,1.0953477612929419E-4
wc2.0_bio_10m_15,-15.632571093750002,1.0953477612929419E-4
wc2.0_bio_10m_15,-15.181631542968752,1.0953477612929419E-4
wc2.0_bio_10m_15,-14.730691992187502,1.0953477612929419E-4
wc2.0_bio_10m_15,-14.279752441406252,1.0953477612929419E-4
wc2.0_bio_10m_15,-13.828812890625002,1.0953477612929419E-4
wc2.0_bio_10m_15,-13.377873339843752,1.0953477612929419E-4
wc2.0_bio_10m_15,-12.926933789062502,1.0953477612929419E-4
wc2.0_bio_10m_15,-12.475994238281253,1.0953477612929419E-4
wc2.0_bio_10m_15,-12.025054687500003,1.0953477612929419E-4
wc2.0_bio_10m_15,-11.574115136718753,1.0953477612929419E-4
wc2.0_bio_10m_15,-11.123175585937503,1.0953477612929419E-4
wc2.0_bio_10m_15,-10.672236035156251,1.0953477612929419E-4
wc2.0_bio_10m_15,-10.221296484375001,1.0953477612929419E-4
wc2.0_bio_10m_15,-9.770356933593751,1.0953477612929419E-4
wc2.0_bio_10m_15,-9.319417382812501,1.0953477612929419E-4
wc2.0_bio_10m_15,-8.868477832031251,1.0953477612929419E-4
wc2.0_bio_10m_15,-8.417538281250003,1.0953477612929419E-4
wc2.0_bio_10m_15,-7.966598730468753,1.0953477612929419E-4
wc2.0_bio_10m_15,-7.515659179687502,1.0953477612929419E-4
wc2.0_bio_10m_15,-7.064719628906252,1.0953477612929419E-4
wc2.0_bio_10m_15,-6.613780078125002,1.0953477612929419E-4
wc2.0_bio_10m_15,-6.162840527343752,1.0953477612929419E-4
wc2.0_bio_10m_15,-5.711900976562504,1.0953477612929419E-4
wc2.0_bio_10m_15,-5.260961425781252,1.0953477612929419E-4
wc2.0_bio_10m_15,-4.810021875000002,1.0953477612929419E-4
wc2.0_bio_10m_15,-4.359082324218752,1.0953477612929419E-4
wc2.0_bio_10m_15,-3.9081427734375023,1.0953477612929419E-4
wc2.0_bio_10m_15,-3.4572032226562524,1.0953477612929419E-4
wc2.0_bio_10m_15,-3.0062636718750007,1.0953477612929419E-4
wc2.0_bio_10m_15,-2.5553241210937507,1.0953477612929419E-4
wc2.0_bio_10m_15,-2.104384570312501,1.0953477612929419E-4
wc2.0_bio_10m_15,-1.653445019531251,1.0953477612929419E-4
wc2.0_bio_10m_15,-1.2025054687500045,1.0953477612929419E-4
wc2.0_bio_10m_15,-0.751565917968751,1.0953477612929419E-4
wc2.0_bio_10m_15,-0.3006263671875047,1.0953477612929419E-4
wc2.0_bio_10m_15,0.1503131835937488,1.0977102647302672E-4
wc2.0_bio_10m_15,0.6012527343749987,1.104748880607076E-4
wc2.0_bio_10m_15,1.0521922851562486,1.111712699639611E-4
wc2.0_bio_10m_15,1.5031318359374986,1.1185998300788924E-4
wc2.0_bio_10m_15,1.954071386718745,1.1254081618972123E-4
wc2.0_bio_10m_15,2.4050109374999984,1.132135876105167E-4
wc2.0_bio_10m_15,2.8559504882812448,1.1387809354346246E-4
wc2.0_bio_10m_15,3.3068900390624982,1.1453415208961815E-4
wc2.0_bio_10m_15,3.757829589843748,1.1518155952217057E-4
wc2.0_bio_10m_15,4.208769140624998,1.15820141218137E-4
wc2.0_bio_10m_15,4.659708691406248,1.1644969345070422E-4
wc2.0_bio_10m_15,5.110648242187494,1.1707004887284711E-4
wc2.0_bio_10m_15,5.561587792968748,1.1768101103371009E-4
wc2.0_bio_10m_15,6.012527343749998,1.1828241258626804E-4
wc2.0_bio_10m_15,6.463466894531248,1.1887405707966536E-4
wc2.0_bio_10m_15,6.914406445312498,1.1945577716687694E-4
wc2.0_bio_10m_15,7.365345996093744,1.2002739822492003E-4
