variable,x,y
wc2.0_bio_10m_01,-5.955036473274231,1.4421085328095206E-16
wc2.0_bio_10m_01,-5.8782455970764165,1.4421085328095206E-16
wc2.0_bio_10m_01,-5.801454720878601,1.4421085328095206E-16
wc2.0_bio_10m_01,-5.724663844680786,1.4421085328095206E-16
wc2.0_bio_10m_01,-5.647872968482972,1.4421085328095206E-16
wc2.0_bio_10m_01,-5.571082092285156,1.4421085328095206E-16
wc2.0_bio_10m_01,-5.494291216087341,1.4421085328095206E-16
wc2.0_bio_10m_01,-5.417500339889527,1.4421085328095206E-16
wc2.0_bio_10m_01,-5.340709463691711,1.4421085328095206E-16
wc2.0_bio_10m_01,-5.2639185874938965,1.4421085328095206E-16
wc2.0_bio_10m_01,-5.187127711296082,1.4421085328095206E-16
wc2.0_bio_10m_01,-5.110336835098266,1.4421085328095206E-16
wc2.0_bio_10m_01,-5.033545958900452,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.956755082702637,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.879964206504821,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.803173330307007,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.726382454109192,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.649591577911377,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.572800701713562,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.496009825515747,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.419218949317932,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.342428073120117,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.265637196922302,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.188846320724487,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.112055444526672,1.4421085328095206E-16
wc2.0_bio_10m_01,-4.0352645683288575,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.9584736921310424,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.8816828159332273,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.804891939735412,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.7281010635375975,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.6513101873397824,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.5745193111419677,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.4977284349441526,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.4209375587463375,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.344146682548523,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.2673558063507078,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.190564930152893,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.113774053955078,1.4421085328095206E-16
wc2.0_bio_10m_01,-3.036983177757263,1.4421085328095206E-16
wc2.0_bio_10m_01,-2.9601923015594482,1.4421085328095206E-16
wc2.0_bio_10m_01,-2.883401425361633,1.4421085328095206E-16
wc2.0_bio_10m_01,-2.806610549163818,1.4421085328095206E-16
wc2.0_bio_10m_01,-2.7298196729660034,1.5491937467238594E-16
wc2.0_bio_10m_01,-2.6530287967681883,1.9195275362219742E-16
wc2.0_bio_10m_01,-2.576237920570373,2.3764546950579783E-16
wc2.0_bio_10m_01,-2.4994470443725585,2.9397586041572817E-16
wc2.0_bio_10m_01,-2.4226561681747434,3.6336321126802435E-16
wc2.0_bio_10m_01,-2.3458652919769287,4.487628200156566E-16
wc2.0_bio_10m_01,-2.2690744157791136,5.537830999534875E-16
wc2.0_bio_10m_01,-2.192283539581298,6.828250225172135E-16
wc2.0_bio_10m_01,-2.1154926633834834,8.412524238453226E-16
wc2.0_bio_10m_01,-2.0387017871856683,1.0355947632908428E-15
wc2.0_bio_10m_01,-1.9619109109878536,1.2737971569594603E-15
wc2.0_bio_10m_01,-1.885120034790039,1.5655168921806174E-15
wc2.0_bio_10m_01,-1.8083291585922234,1.9224812459881684E-15
wc2.0_bio_10m_01,-1.7315382823944088,2.358920266016867E-15
wc2.0_bio_10m_01,-1.6547474061965932,2.8920874840066913E-15
wc2.0_bio_10m_01,-1.5779565299987794,3.5428794145246417E-15
wc2.0_bio_10m_01,-1.501165653800964,4.3365897319251525E-15
wc2.0_bio_10m_01,-1.4243747776031492,5.303799290219419E-15
wc2.0_bio_10m_01,-1.3475839014053337,6.481460113489648E-15
wc2.0_bio_10m_01,-1.270793025207519,7.914170180474672E-15
wc2.0_bio_10m_01,-1.1940021490097044,9.655726671236979E-15
wc2.0_bio_10m_01,-1.1172112728118897,1.1770948358548732E-14
wc2.0_bio_10m_01,-1.0404203966140741,1.433787238784047E-14
wc2.0_bio_10m_01,-0.9636295204162586,1.7450381349887016E-14
wc2.0_bio_10m_01,-0.8868386442184439,2.1221305962493275E-14
wc2.0_bio_10m_01,-0.8100477680206293,2.5786127451506678E-14
wc2.0_bio_10m_01,-0.7332568918228146,3.130740499203248E-14
wc2.0_bio_10m_01,-0.6564660156249991,3.797999173732296E-14
wc2.0_bio_10m_01,-0.5796751394271844,4.6037274063466874E-14
wc2.0_bio_10m_01,-0.5028842632293689,5.575851873317397E-14
wc2.0_bio_10m_01,-0.4260933870315551,6.72575466457645E-14
wc2.0_bio_10m_01,-0.34930251083373953,8.099417133072134E-14
wc2.0_bio_10m_01,-0.27251163463592487,9.753634531983746E-14
wc2.0_bio_10m_01,-0.19572075843810932,1.174570830137986E-13
wc2.0_bio_10m_01,-0.11892988224029466,1.4144641133275598E-13
wc2.0_bio_10m_01,-0.04213900604247911,1.70335303479284E-13
wc2.0_bio_10m_01,0.03465187015533466,2.0512443740100528E-13
wc2.0_bio_10m_01,0.11144274635315021,2.4701887670758316E-13
wc2.0_bio_10m_01,0.18823362255096487,2.97469785349308E-13
wc2.0_bio_10m_01,0.2650244987487804,3.582247617029549E-13
wc2.0_bio_10m_01,0.3418153749465951,4.3138826929037255E-13
wc2.0_bio_10m_01,0.41860625114440975,5.194946035846915E-13
wc2.0_bio_10m_01,0.4953971273422244,6.248855599633174E-13
wc2.0_bio_10m_01,0.57218800354004,7.482707487481421E-13
