X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
18.375,-33.875,train,6.695109979719175E-4,72.63354400734183,0.8352983211477232
18.625,-34.125,train,5.666887997950344E-4,62.23109066806126,0.7827318726082273
18.86667,-33.5,train,3.981720405264546E-4,42.613619236045736,0.6578991824114677
18.96917,-33.7508,train,5.582219993769904E-4,61.02096368491285,0.7777192516372285
19.16861,-33.9469,train,4.6385704276216444E-4,49.37780159275265,0.7133808525241356
20.5052795410156,-34.0316696166992,train,2.3856922163187464E-4,25.257946579346534,0.4741241372980113
20.8330593109131,-34.040828704834,train,2.1107244469696206E-4,22.052219211011057,0.43369107903043924
22.5488891601563,-33.9908294677734,train,1.966218701967559E-4,20.6571179533432,0.41121055451278343
26.84206,-32.9068,train,4.88737761930456E-4,53.031490478997014,0.7319623999238851
26.905,-31.7816,train,4.940086113767266E-4,53.62076694017853,0.735741460294017
27.09028,-27.5458,train,2.847275929291239E-4,30.46699871503905,0.5356133479177776
27.94778,-24.3097,train,1.1870989737545281E-4,11.417179605380506,0.2737033997805426
27.96361,-24.3388,train,2.0032439058287137E-4,21.00356318733762,0.4170541556695352
28.125,-32.875,train,3.099294576855879E-4,33.426046515991835,0.5660951333246049
28.18111,-30.0219,train,2.616057790953693E-4,27.78970356863812,0.505767436683453
28.2693,-24.372,train,1.9608099515104748E-4,20.612894257945836,0.4103520143918128
29.33111,-28.5269,train,6.792342734281281E-4,73.39840275529038,0.8395564842961234
29.34833,-29.5211,train,5.062728302629296E-4,55.02844091337357,0.7443296482302242
29.36917,-29.7255,train,4.8295522507499795E-4,52.1127739577228,0.7277542772882035
29.405,-30.5066,train,6.868267232337373E-4,74.26473705454835,0.8428047939839555
29.40722,-29.0486,train,6.981544207756292E-4,75.4799737109489,0.8475293228080808
29.41,-28.5416,train,5.551355849253758E-4,60.66118158681195,0.7758633710371623
29.44917,-31.6475,train,2.903114276578674E-4,31.001156299019343,0.5425466023375634
29.51056,-28.8288,train,4.513514261055622E-4,47.97332233962758,0.7035603528047613
29.5125,-29.2375,train,6.466163548858844E-4,70.7924097783961,0.824820261775267
29.525,-29.7488,train,5.396806586809628E-4,58.99539230870711,0.766334550077163
29.52778,-28.5269,train,4.587041354663427E-4,48.82898884601355,0.7093743763771672
29.54445,-29.475,train,4.3303114004356296E-4,46.082342763603435,0.6885629235587674
29.59972,-30.858,train,9.60969293934836E-4,90.75686678167601,0.9248890781621786
29.61083,-28.8658,train,5.288997824844228E-4,57.51550641386,0.7594486990560823
29.67111,-28.2502,train,6.248145951232771E-4,68.01217751101387,0.8142233664610574
29.68611,-29.6419,train,7.127026091099587E-4,76.55696573828186,0.8533893525963253
29.6875,-29.9077,train,8.635010242658543E-4,87.107270182821,0.9023353949845343
29.71278,-29.3169,train,5.418725740320413E-4,59.282567888776086,0.7677102505199215
29.74195,-29.4763,train,5.990779061423482E-4,65.25551173587952,0.8008858979908489
29.75528,-28.9755,train,4.927775642981577E-4,53.4150560887593,0.734863628665578
29.84639,-29.4072,train,7.055594563471005E-4,75.892515408553,0.8505407756795174
29.85333,-29.988,train,8.930408351947811E-4,88.70952553237213,0.9098061840328546
29.86111,-29.6225,train,8.28222327580361E-4,84.7146934872812,0.8925981137636871
29.88305,-30.2336,train,7.889991442636587E-4,82.05849046277505,0.8806282622355287
29.95389,-29.6944,train,7.40471882647595E-4,78.31308751262618,0.8639568950296218
