X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
18.375,-33.875,train,5.97414583724518E-4,68.51278166987547,0.812334766270269
18.625,-34.125,train,5.344159758294313E-4,61.112545033547185,0.7761242735868124
18.9625,-34.0272,train,7.596133746230202E-4,82.55601282039476,0.8808465442017754
18.96917,-33.7508,train,5.402617184727001E-4,61.69753423042684,0.7797595838767071
19.16861,-33.9469,train,4.183875383308367E-4,47.818569084933124,0.69016628738782
20.5052795410156,-34.0316696166992,train,2.669839907206774E-4,29.913956617030713,0.5265480118537553
20.70417,-33.9772,train,2.0246021519437963E-4,22.125760779167212,0.432776597059483
22.5488891601563,-33.9908294677734,train,2.6988420540686146E-4,30.283031086450702,0.5303779212256375
26.45472,-25.0003,train,8.04939537541583E-5,7.533512370546898,0.20182561075764005
26.84206,-32.9068,train,5.076208476161442E-4,57.80013204440148,0.7586779187863535
27.09028,-27.5458,train,2.830497854612111E-4,32.31812589572838,0.5473780260498835
27.94778,-24.3097,train,1.5593247626482208E-4,16.520583636208773,0.353833652789291
28.125,-32.875,train,3.302178935890883E-4,37.813541079265036,0.6033873345190847
28.18111,-30.0219,train,2.1515287219368682E-4,23.578492568459247,0.45258528199903447
28.2693,-24.372,train,2.2956781100289594E-4,25.152990826423256,0.47424423607271127
28.2939,-23.9013,train,1.6857200966332065E-4,17.965846282408666,0.37630641479509386
28.75917,-25.7875,train,3.686418431925404E-4,42.34604975175629,0.6438501524755844
29.33111,-28.5269,train,6.645529022275933E-4,75.05202994236183,0.844501700876053
29.36917,-29.7255,train,4.0201690650347677E-4,45.717371604800064,0.6756306990415037
29.405,-30.5066,train,5.969980295637969E-4,68.27413889102121,0.8121157110654416
29.41,-28.5416,train,5.661629830925992E-4,64.7741360824154,0.7951697276552994
29.45472,-29.8383,train,4.124376007400981E-4,47.094461848708036,0.6849602246749591
29.51056,-28.8288,train,4.7404494749222E-4,54.16456213948698,0.7348849689407828
29.5125,-29.2375,train,5.492761017363344E-4,62.90666203707755,0.7852500289183072
29.525,-29.8511,train,5.995381142900415E-4,68.8284812278257,0.813447513495505
29.525,-29.7488,train,4.5742604494993297E-4,51.89308361441963,0.7222542712907696
29.52778,-28.5269,train,4.82560620673599E-4,55.1967659716483,0.7411328087993801
29.54445,-29.475,train,3.41905950317157E-4,39.328110229881624,0.6161595225804837
29.55389,-29.6636,train,6.354190496902399E-4,72.51568876358274,0.8312824686030236
29.59972,-30.858,train,9.27613465235161E-4,90.50653888845316,0.925565628319011
29.67111,-28.2502,train,6.047193552673569E-4,69.38273317385665,0.8161349158022919
29.68611,-29.6419,train,6.336805730364965E-4,72.13112346415977,0.8304590291689077
29.6875,-29.9077,train,7.821882567983309E-4,83.79420902619228,0.8881465102476527
29.705,-29.0069,train,6.70933152303018E-4,75.3481434733257,0.8472555110848573
29.71278,-29.3169,train,4.623863720046143E-4,52.532581437930425,0.7260859543637959
29.74195,-29.4763,train,4.981073120440989E-4,56.79382873085798,0.7521619005934164
29.75528,-28.9755,train,5.073914534700093E-4,57.78065466115016,0.7585228359149645
29.85333,-29.988,train,8.308705897979499E-4,87.02292602637193,0.9024024805257052
29.86111,-29.6225,train,7.208136370877677E-4,79.29280899218928,0.8671695886335093
29.88305,-30.2336,train,7.655381423852559E-4,82.78513406275086,0.8828073059886752
29.93805,-30.0377,train,8.191919981695059E-4,86.05124812682561,0.8991576225873377
29.95389,-29.6944,train,7.070654790590587E-4,78.02488078424578,0.8619555468080267
29.9846,-31.264,train,2.9172679437569675E-4,33.452256848411615,0.5582443965935489
29.99278,-29.2794,train,4.856778707266623E-4,55.58334505187998,0.743382895519723
30.02889,-30.2466,train,8.378911190808534E-4,87.26523807077899,0.9043026447562889
30.05,-26.4,train,4.2863382241916525E-4,49.10476570805518,0.6989307195020049
30.07972,-27.175,train,3.1161011168463857E-4,35.84997096586022,0.582170954718667
30.1069393157959,-29.454439163208,train,7.583909667625725E-4,82.38128239389253,0.8804379320229063
29.9166666666667,-31.4166666666667,train,2.3625687424382635E-4,26.25209080338125,0.4840016061878334
30.1525,-29.5944,train,8.23882664053784E-4,86.49644797297388,0.9004736746651086
30.20083,-29.4855,train,7.740800672181267E-4,83.11440654785405,0.8855775430481616
30.29194,-27.2147,train,5.413721537788613E-4,61.7881687388013,0.7804434326822628
30.34695,-25.7927,train,6.674482465308593E-4,75.18755403563426,0.8457574741092763
30.35,-27.0833,train,6.490757212166956E-4,73.55797243542654,0.8376134551502421
30.35194,-29.8,train,7.167804966123397E-4,79.00513307037457,0.8656607569496464
30.375,-30.875,train,2.029481949269732E-4,22.195468415737135,0.4335512445760823
30.4,-26.3833,train,5.988406858639096E-4,68.75235166161697,0.8130827848985407
30.42167,-30.7816,train,2.1382865421347162E-4,23.438268895721933,0.45055139682040246
30.43361,-29.4361,train,5.93585069839278E-4,67.6680243786611,0.8103112656500804
30.45083,-27.2888,train,6.536204071282654E-4,74.06411125949462,0.8396671598613774
30.51889,-25.26611,train,7.500526065096192E-4,81.39674327384976,0.8776130539282493
30.54167,-27.7333,train,7.222473210838281E-4,79.50936644625777,0.8677018492164131
30.56417,-29.3716,train,7.930821740589583E-4,84.67616089503716,0.8915075250388981
30.57472,-25.8908,train,4.77013592693344E-4,54.500002806816,0.7370799637345818
30.575,-27.9166,train,6.8689038675088E-4,76.54841120846616,0.8539312617643069
30.586669921875,-29.2224998474121,train,8.65342055369377E-4,88.7595631231159,0.911383979515309
