X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-86.1228,30.6886,train,0.0010657716480261304,95.0781242543603,0.9515407642466328
151.6427,-30.48004,train,1.1717008496767923E-4,11.527208294042728,0.2830789246087141
-86.51,30.7536,train,0.0010711498826203346,95.29207003764539,0.9522753735274684
-81.4769,30.6306,train,7.990788950442356E-4,85.49919416138223,0.8966428327498426
-85.1742,30.0056,train,0.0014912558213078303,99.31070430650767,0.9855274791562244
-81.645,30.6192,train,8.183138838403016E-4,86.3300354452557,0.9021379417808015
-95.81422,29.93008,train,4.907482597870927E-4,55.415005463138506,0.7518783086188391
-97.12586,33.17922,train,6.682006458534325E-5,5.453921975712641,0.17286229315741208
-85.655,30.7861,train,9.304784775180534E-4,92.14755594833194,0.9288360675202593
-83.8744,30.5175,train,8.451556884849897E-4,88.60540414726408,0.9093213328858705
152.8372,-31.45052,train,8.603096094214417E-4,89.5116448500528,0.9131413950002388
-85.0711,31.1275,train,6.614394898373346E-4,75.64181562263136,0.8472018683901541
-87.0333,30.6256,train,0.0013861464344658652,98.25685867522054,0.9804927508156503
-81.5886,31.1386,train,8.260993624108288E-4,87.06979352109514,0.9042781682558396
150.9618,-33.96403,train,6.215807993801826E-4,72.41883838024327,0.8288867979881038
-85.2167,30.7739,train,8.486275690676484E-4,89.00215416552481,0.9102111142198972
-94.44965,33.46855,train,1.275488938953117E-4,12.93683510626755,0.30390399049362615
151.2129,-34.03092,train,5.790786805546164E-4,66.90791892173789,0.8069322892892661
-95.51484,29.94199,train,5.411740187399898E-4,62.38714206550023,0.7849869410226049
-94.33759,30.58341,train,7.398774098244299E-4,82.2740730287843,0.8777172201792587
-90.23662,30.74012,train,8.422539645625091E-4,88.32244218827381,0.9085709118935327
139.1281,35.3491,train,7.829344282683025E-6,0.48898352914697757,0.021991685175807407
-97.86141,30.62089,train,1.9356155316111156E-4,21.008063113879153,0.422910870577198
-95.57914,29.76707,train,5.435648595314311E-4,62.687254999122224,0.78644204719205
-95.97658,31.18325,train,2.688735276195837E-4,30.099125296440484,0.5340428403822788
-94.67108,30.28067,train,9.596029712114477E-4,93.0534693328522,0.9344858611381156
-97.42854,32.75116,train,7.083045310720772E-5,5.883456292623105,0.18223027665605407
-95.88538,30.3363,train,4.262588096111571E-4,47.13402002729728,0.7020028480172993
-95.42763,32.52926,train,1.2386550095539448E-4,12.457188025884738,0.2965834390719737
-97.88826,30.20253,train,2.3494141210026685E-4,26.08741308508039,0.4869011205051358
-95.26017,29.74544,train,6.989534862651889E-4,78.4512896889642,0.8626449167500232
151.6621,-32.83873,train,7.134900962946036E-4,80.0401759752769,0.8682004558114313
121.4099,24.87054,train,0.0014078161140810587,98.59157148935189,0.9816571589972656
150.9632,-34.0475,train,6.310982598348229E-4,72.86781746402231,0.8334503273765577
153.6051,-28.69256,train,6.283580193354062E-4,72.71683104531937,0.8321490301829977
148.387,-37.74518,train,2.3637718780197215E-4,26.337735554641174,0.4889892400239847
151.0767,-34.00108,train,6.60582830576151E-4,75.58616391986159,0.8468296417050307
152.7699,-27.57857,train,5.192422272893907E-4,59.39808666258541,0.7711675652331058
152.4694,-28.89573,train,9.146235060547627E-4,91.68648183667943,0.925558184086657
152.4296,-29.2686,train,9.167755609377321E-4,91.83072007951164,0.926011808689325
151.7491,-32.76582,train,7.201631046374558E-4,80.78623780838154,0.8706749099784482
121.4444,25.01577,train,0.0012821385730061204,96.92093926318572,0.9737886642125636
153.6223,-28.64368,train,6.01914119767277E-4,70.01165630880573,0.819056803209318
152.8519,-31.55918,train,8.431822701251073E-4,88.41090101118802,0.9088116560942509
151.1987,-33.52531,train,7.509039665418455E-4,82.99007080958975,0.8814875146019557
121.9288,25.03581,train,0.0010870449847978656,95.5383233313141,0.9543820234876924
151.8729,-32.71801,train,7.146144078324683E-4,80.2545940504571,0.8686206598688068
152.1518,-32.64081,train,7.063730613736282E-4,79.2583365411874,0.8655091521150546
152.9947,-30.65218,train,9.426436136533824E-4,92.57722370362234,0.9312529114045325
152.3775,-29.45173,train,9.091473084428808E-4,91.35091218056391,0.9243912917847954
152.825,-30.54385,train,0.001047158139840065,94.54945389642018,0.9489099626546422
121.4753,25.21586,train,0.0020410791512224923,99.77100205159925,0.9969637317089565
153.3149,-29.42997,train,6.57890209819922E-4,75.36643440149064,0.8456537575467691
150.1046,-36.16434,train,5.543993445869947E-4,64.06997097800078,0.7929136509377488
121.7499,25.08293,train,0.0011985465327839075,96.49912103866531,0.9667647099050185
174.5498,-36.05743,train,4.5928165096132344E-4,51.19756392904809,0.7286819912095144
121.138,24.8444,train,9.410998217010555E-4,92.49429984153475,0.9309508129817021
150.9826,-34.23864,train,6.452079343530933E-4,74.27359504922148,0.8399927807190585
151.6941,-32.96935,train,7.043215779357327E-4,79.09737872207067,0.8647232300081593
150.9607,-33.50723,train,6.569907305725739E-4,75.29453619085177,0.8452589413364474
150.4195,-35.29355,train,5.30212824655332E-4,60.55279744436217,0.7781878097322231
-97.35532,32.65439,train,7.450666799764772E-5,6.323352560130218,0.19072441816530494
-121.3024,39.50519,train,2.4592781832625687E-5,1.789305318546547,0.06746543220834944
121.2387,24.83246,train,0.001301247439061105,97.2668962976702,0.9751733298942536
121.1463,25.07442,train,0.0010131723791050404,94.03196228172685,0.9437325196125079
-8.70126,41.32609,train,8.212976901811925E-4,86.57604221807348,0.902963787497469
-50.21579,-29.90591,train,3.3475636003310843E-4,38.06943797331203,0.6135619522250958
-81.21845,34.25775,train,1.3872153632972647E-4,14.202767735936275,0.32564628962895725
-97.40434,32.83503,train,6.30705045877633E-5,5.106728636118326,0.1640065378710016
-97.50966,32.7335,train,6.0695911459778096E-5,4.867116286541015,0.15834922325135392
139.4905,35.4491,train,1.1349071394155537E-4,11.06519121629847,0.27554764022530387
153.1318,-30.18497,train,8.994879891088785E-4,91.01132966336922,0.9222882775245399
-8.70646,40.15498,train,6.981879574727254E-4,78.27621301563259,0.862345944151112
151.1119,-33.99865,train,6.721328187783761E-4,76.52907546571956,0.8517728079436427
139.2281,35.29078,train,1.7675614082259642E-4,18.92581671466126,0.3946977658425378
-53.74728,-23.90114,train,1.992254442632056E-4,21.51798536600735,0.4321200763953006
150.8042,-33.63772,train,6.160173968206753E-4,71.95237473335088,0.8261615085522266
-49.03389,-26.90611,train,4.3478051853815703E-4,48.33028485158809,0.7091288603055117
153.467,-28.20018,train,7.145259514074904E-4,80.2377339407755,0.8685876484710869
23.00363,-33.98614,train,2.642410203789904E-4,29.64613852003489,0.5278715609435614
-59.42028,-31.02028,train,7.458650282060286E-4,82.65049728872106,0.8797792013701875
153.3142,-28.81901,train,7.699155502234776E-4,83.79450641565606,0.8877171512572438
121.1604,24.25226,train,1.1135386632567992E-4,10.869585439773127,0.2711374751809772
152.5651,-28.88566,train,6.917580047117326E-4,77.8520152429056,0.8598089388051878
151.3354,-33.5102,train,7.16112742445935E-4,80.50261686416788,0.8691785709916597
18.96917,-33.7508,test,5.381973487218892E-4,61.87421623199779,0.7831614253127186
20.5052795410156,-34.0316696166992,test,2.789918010969788E-4,31.562359619396254,0.5472430195922882
26.84206,-32.9068,test,4.967979065413646E-4,56.24352141001859,0.7561052077695368
27.09028,-27.5458,test,2.829457840242208E-4,31.970663704463718,0.5522991296165908
28.2693,-24.372,test,2.0966188921984507E-4,22.930019731798918,0.4487060607047618
29.33111,-28.5269,test,6.000899545172857E-4,69.64900744099599,0.8181168962418985
29.74195,-29.4763,test,4.8739931192755075E-4,54.90069047490027,0.7495069725468417
29.85333,-29.988,test,7.579053086956338E-4,83.41504339539999,0.8838209049785342
29.99278,-29.2794,test,4.735463277216838E-4,52.83916265685145,0.7394547132943878
30.02889,-30.2466,test,7.782627025110445E-4,84.43758716861693,0.8903478235125213
30.05,-26.4,test,4.3468919244815587E-4,48.320577983205936,0.7090534024044864
30.1069393157959,-29.454439163208,test,7.027007312277072E-4,78.95866452074567,0.8640990381467195
30.35194,-29.8,test,6.387710641640554E-4,73.72105391151416,0.8370405982560268
30.4,-26.3833,test,5.696941620542773E-4,65.77286561025421,0.8017170376203837
30.45083,-27.2888,test,6.195984156633713E-4,72.2540606840997,0.8279206417982681
30.54167,-27.7333,test,6.573475339257745E-4,75.32069833889788,0.8454156768276431
30.586669921875,-29.2224998474121,test,7.629046104470861E-4,83.57611867694374,0.8854588924674349
30.6,-27.3416,test,6.212907224239381E-4,72.39634431935868,0.8287457624494123
30.675,-27.3416,test,6.21103060684234E-4,72.38179206173277,0.8286544593108156
30.675,-27.2177,test,6.077749027392297E-4,71.04670205943775,0.8220438442384332
30.9,-27.3,test,5.426691747329964E-4,62.595020637434104,0.7858980754022592
30.91,-29.84,test,2.3530075697316124E-4,26.161769487219672,0.48742453266766905
31.00833,-27.925,test,6.150674773233448E-4,71.89896406319976,0.8256918614624622
31.11667,-26.5,test,4.854959388017263E-4,54.61102499323972,0.7481491378533549
31.125,-29.875,test,1.9455565391354355E-4,21.12121563673995,0.4245379667694237
31.21667,-28.325,test,4.3587193076930934E-4,48.446288885904394,0.710029123291646
-49.40417,-28.61444,test,5.296804529291952E-4,60.49788362054004,0.777852163582222
-95.9226,29.92745,test,4.4379721064231816E-4,49.42162585042955,0.7164833343167896
-95.4485,29.75903,test,6.125321618723307E-4,71.75641209151827,0.8244321613952901
-95.22487,29.43931,test,7.725676076339775E-4,84.0828960672276,0.8885597379943224
-88.18471,30.69855,test,9.811731859487428E-4,93.77836990356653,0.9383790632362137
-95.11825,29.5643,test,7.380385566998389E-4,82.15807223494807,0.8770768960857761
-96.46975,32.95288,test,9.12869788740544E-5,8.206572117287918,0.2283897006285387
-90.13284,34.10232,test,1.0680380414757321E-4,10.203431093643959,0.26165710904644446
-156.2988,20.82979,test,2.619038604298176E-4,29.42854182420187,0.5247271179314973
-90.14626,33.78553,test,1.5281399722304894E-4,16.014358631548024,0.35210477569186305
-95.16471,29.8789,test,7.795935568482329E-4,84.5690169131395,0.8907615183827678
-80.1811,32.56665,test,6.845537815666668E-4,77.37117337680714,0.8569108536811123
152.9087,-30.91187,test,8.755278666508455E-4,90.07926724335458,0.9168157292108932
28.2778,-25.77495,test,2.814433703511972E-4,31.83673415777704,0.5503846211016581
-81.3328,31.9611,test,7.114653677885277E-4,79.73004662130997,0.8674403344334229
150.7244,-34.78354,test,6.40085420692907E-4,73.7971363946884,0.8376478029665517
121.6854,24.96529,test,0.001506330696510476,99.35382461919747,0.9861340570677252
121.5286,24.93594,test,0.0015171337689718267,99.38472582775024,0.98655304726838
121.0549,24.76432,test,7.835447791052904E-4,84.7066727530364,0.8919805792358497
121.1401,24.59264,test,0.0010690102290201284,95.20695477213648,0.9519844631607705
121.1693,24.56132,test,4.752155231119505E-4,53.039352435908874,0.7406870069998422
121.3598,24.82764,test,0.0013307615422942702,97.84336132240057,0.9771696278862071
121.2093,25.06716,test,0.0011357485453549233,95.75967207290516,0.9602753166204071
121.2242,24.96906,test,0.00110958379665559,95.64075809346707,0.9572107654660191
-93.96278,30.80123,test,6.760589881995403E-4,76.8746750754162,0.8534165384338681
121.4282,24.65168,test,8.263212248420534E-4,87.07964485849192,0.9043384673572018
151.1354,-33.64432,test,7.480623513411706E-4,82.7704966784444,0.8805271503016379
152.884,-31.08275,test,8.65597786803006E-4,89.66694336488625,0.9144362298358637
139.0281,35.24078,test,3.890231928768675E-5,2.9332341715928627,0.10460595004425233
-97.30344,32.73558,test,7.8575928927349E-5,6.773141123140195,0.20002387502988694
151.8373,-32.83755,test,6.905857207831176E-4,77.75424539869104,0.8593413875416438
