Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.08955E-12,0.000000001,0.000000006,0.996962273,0,0
3.00166E-12,0.000000003,0.000000008,0.996374326,0,0
9.9468E-12,0.00000001,0.000000027,0.995394415,0,0
1.7071E-11,0.000000026,0.000000047,0.99421852,0,0
4.22006E-11,0.000000101,0.000000116,0.99167075,0,0
7.16561E-11,0.000000254,0.000000198,0.989024988,0,0
1.76051E-10,0.000001005,0.000000485,0.982949535,0,0
3.14596E-10,0.000002502,0.000000867,0.977070064,0,0
7.51728E-10,0.000010011,0.000002073,0.962861342,0,0
1.31386E-9,0.000025093,0.000003623,0.948848604,0,0
2.11346E-9,0.00005013,0.000005827,0.934345909,0,0
3.37609E-9,0.000100177,0.000009309,0.916511514,0,0
6.67041E-9,0.000250344,0.000018392,0.885840274,0,0
1.21087E-8,0.000500895,0.000033386,0.858794708,0,0
2.09614E-8,0.00100063,0.000057795,0.829397354,0,0
4.42611E-8,0.002500047,0.000122033,0.783243508,0,0
7.75467E-8,0.005003404,0.000213795,0.74189123,0,0
1.56163E-7,0.010007614,0.000430492,0.69789319,0,0
3.74382E-7,0.025013589,0.001031743,0.638706516,0,0
8.00669E-7,0.050021801,0.002205233,0.59500245,0.004385965,0
1.61614E-6,0.100143013,0.004446222,0.552964233,0.004385965,0
3.37576E-6,0.200271554,0.00926472,0.512199902,0.004385965,0
5.02303E-6,0.300081154,0.013754424,0.488682019,0.004385965,0
6.51217E-6,0.400444249,0.017795637,0.471533562,0.004385965,0
8.16645E-6,0.500308842,0.022265568,0.45810877,0.00877193,0
9.83789E-6,0.600112966,0.0267612,0.447231749,0.00877193,0
1.12396E-5,0.700585458,0.030515513,0.437922587,0.00877193,0
1.16971E-5,0.751012633,0.031737551,0.433610975,0.00877193,0
1.24541E-5,0.800661613,0.033756622,0.429593337,0.00877193,0
1.39458E-5,0.90102282,0.037722636,0.422146007,0.00877193,0
1.54797E-5,1.001185633,0.04178376,0.415482607,0.00877193,0
1.68065E-5,1.100162507,0.045282858,0.409505145,0.00877193,0
1.84425E-5,1.200803588,0.04957976,0.403919647,0.00877193,0
1.96615E-5,1.30004437,0.052769013,0.398824106,0.00877193,0
2.08496E-5,1.401716908,0.055866856,0.393924547,0.00877193,0
2.20243E-5,1.500404545,0.058920014,0.389416952,0.00877193,0
2.48044E-5,1.751328216,0.066106215,0.378833905,0.00877193,0
2.80889E-5,2.00113743,0.074525702,0.369524743,0.00877193,0
3.14112E-5,2.250866592,0.082964809,0.361293484,0.013157895,0
3.45584E-5,2.502599521,0.090888047,0.353846154,0.013157895,0
3.74387E-5,2.750654864,0.098079661,0.347084762,0.013157895,0
4.04694E-5,3.001418698,0.105585057,0.340813327,0.013157895,0
4.26079E-5,3.250239804,0.110843363,0.334933856,0.013157895,0
4.49788E-5,3.504114056,0.11663694,0.329250367,0.01754386,0
4.76234E-5,3.750511573,0.1230551,0.324056835,0.01754386,0
5.07045E-5,4.001266261,0.130473443,0.319059285,0.030701754,0
5.37405E-5,4.251760104,0.137722117,0.314355708,0.030701754,0.01754386
5.61626E-5,4.504639595,0.143461558,0.309848114,0.030701754,0.01754386
5.91314E-5,4.752746964,0.150444219,0.305634493,0.035087719,0.035087719
6.21315E-5,5.002080149,0.157442855,0.301616854,0.039473684,0.035087719
6.47983E-5,5.255855001,0.163615578,0.297697207,0.039473684,0.035087719
6.73489E-5,5.50041345,0.169477147,0.294071534,0.039473684,0.052631579
6.96997E-5,5.753606881,0.174842955,0.29044586,0.043859649,0.052631579
7.22177E-5,6.001629413,0.180552019,0.287016169,0.043859649,0.052631579
7.41181E-5,6.250416613,0.184834571,0.283684468,0.043859649,0.052631579
