Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.17307E-12,0.000000001,0.000000006,0.99804056,0,0
3.50741E-12,0.000000003,0.00000001,0.9975507,0,0
1.40089E-11,0.000000011,0.000000041,0.996668953,0,0
4.0542E-11,0.000000026,0.000000119,0.996179093,0,0
7.23194E-11,0.000000103,0.000000212,0.994905457,0,0
1.31973E-10,0.000000251,0.000000386,0.993435877,0,0
3.46318E-10,0.000001029,0.000001014,0.990398746,0,0
6.0879E-10,0.000002514,0.000001782,0.987263643,0,0
1.77876E-9,0.00001004,0.000005206,0.980601548,0,0
3.0461E-9,0.0000253,0.000008915,0.974429313,0,0
4.42502E-9,0.000050401,0.00001295,0.967963163,0,0
6.38425E-9,0.000100608,0.000018684,0.958753796,0,0
1.07399E-8,0.000250637,0.000031431,0.94111884,0,0
1.59784E-8,0.000500867,0.000046762,0.922700108,0,0
2.5721E-8,0.001001693,0.000075273,0.898794945,0,0
4.57727E-8,0.002502382,0.000133951,0.857156853,0,0
7.98055E-8,0.005003052,0.000233535,0.817380229,0,0
1.45312E-7,0.010002693,0.000425186,0.772802978,0,0
3.38035E-7,0.025028576,0.000988819,0.708141472,0,0
6.56314E-7,0.050024433,0.001918952,0.657000098,0,0
1.35059E-6,0.100111052,0.003944897,0.606054668,0.004385965,0
2.89441E-6,0.200091059,0.008435123,0.557754482,0.004385965,0
4.16281E-6,0.30020477,0.012109134,0.529832468,0.004385965,0
5.50971E-6,0.400262275,0.015995617,0.509552268,0.004385965,0
6.7884E-6,0.500347911,0.019671164,0.493386891,0.004385965,0
8.18751E-6,0.600151066,0.023677094,0.480356618,0.004385965,0
9.459E-6,0.700513136,0.02730341,0.469187812,0.004385965,0
1.01824E-5,0.750723529,0.029360473,0.464191241,0.004385965,0
1.0772E-5,0.80014174,0.031034103,0.459586558,0.00877193,0
1.16857E-5,0.900961337,0.033621727,0.45076908,0.00877193,0
1.30844E-5,1.000822774,0.037569533,0.44283335,0.00877193,0
1.40869E-5,1.100222235,0.040389095,0.435681395,0.00877193,0
1.52984E-5,1.200586357,0.04378553,0.4290193,0.00877193,0
1.65706E-5,1.300630156,0.047338904,0.422847066,0.00877193,0
1.77857E-5,1.400217816,0.050720731,0.417164691,0.00877193,0.01754386
1.90385E-5,1.501714507,0.054195044,0.411776232,0.00877193,0.01754386
2.18322E-5,1.750838905,0.061896395,0.39982365,0.00877193,0.01754386
2.41793E-5,2.000994085,0.068318307,0.389144705,0.00877193,0.01754386
2.69612E-5,2.252513239,0.075872978,0.379543451,0.00877193,0.01754386
2.99379E-5,2.500851748,0.083888646,0.371019888,0.00877193,0.01754386
3.21179E-5,2.752083331,0.089715054,0.363084158,0.00877193,0.01754386
3.48208E-5,3.002582362,0.096887428,0.355736259,0.00877193,0.01754386
3.80767E-5,3.253251061,0.105452086,0.348976193,0.00877193,0.01754386
4.01306E-5,3.500496292,0.110812978,0.342803958,0.00877193,0.01754386
4.29661E-5,3.750244211,0.118161561,0.336925639,0.00877193,0.01754386
4.54855E-5,4.00309088,0.124639668,0.331341236,0.00877193,0.01754386
4.80536E-5,4.250371491,0.131194057,0.326148721,0.01754386,0.052631579
5.02758E-5,4.501445958,0.136826233,0.32115215,0.01754386,0.052631579
5.26604E-5,4.753891897,0.142829231,0.316351523,0.026315789,0.052631579
5.57306E-5,5.002762767,0.150496661,0.311844812,0.035087719,0.052631579
5.91832E-5,5.254676679,0.159037265,0.307534045,0.039473684,0.052631579
6.18224E-5,5.503347113,0.165507772,0.303517194,0.039473684,0.087719298
6.42608E-5,5.755590116,0.171441902,0.299598315,0.039473684,0.087719298
6.64401E-5,6.003880411,0.176709511,0.29587538,0.039473684,0.087719298
6.88169E-5,6.253984272,0.182416504,0.292250416,0.043859649,0.087719298
7.14059E-5,6.506610065,0.188587919,0.288723425,0.048245614,0.087719298
7.44942E-5,6.754826825,0.19588872,0.285392378,0.048245614,0.087719298
7.68981E-5,7.005100679,0.201526092,0.282159302,0.048245614,0.087719298
7.86785E-5,7.254148105,0.205675807,0.279024199,0.048245614,0.087719298
8.09784E-5,7.500703823,0.211004474,0.275987068,0.048245614,0.087719298
8.43617E-5,7.756759929,0.218778274,0.272949936,0.048245614,0.087719298
8.62376E-5,8.004843144,0.223055589,0.270108749,0.048245614,0.087719298
8.84152E-5,8.258170068,0.227991204,0.267267561,0.048245614,0.087719298
9.03963E-5,8.508529804,0.232454421,0.264524346,0.052631579,0.087719298
9.2546E-5,8.755663766,0.23726824,0.261879103,0.052631579,0.087719298
9.43591E-5,9.008775762,0.241304808,0.259233859,0.052631579,0.087719298
9.74763E-5,9.258436963,0.248194712,0.256686588,0.052631579,0.087719298
9.97389E-5,9.505632492,0.253156674,0.254237288,0.052631579,0.087719298
1.02347E-4,9.757892086,0.258835864,0.251787989,0.057017544,0.105263158
1.05682E-4,10.007850277,0.266034629,0.249436661,0.057017544,0.105263158
1.06968E-4,10.252476114,0.268790833,0.247183306,0.057017544,0.105263158
1.08639E-4,10.500246026,0.272358272,0.24492995,0.057017544,0.105263158
1.11054E-4,10.752513488,0.277484111,0.242676594,0.057017544,0.105263158
1.13616E-4,11.000395337,0.28288021,0.240521211,0.057017544,0.122807018
1.16932E-4,11.254495834,0.289806018,0.238365827,0.061403509,0.140350877
1.18913E-4,11.502344495,0.293911154,0.236308416,0.061403509,0.140350877
1.20257E-4,11.753378638,0.296684882,0.234251004,0.070175439,0.140350877
1.21989E-4,12.007478014,0.300240072,0.232193593,0.070175439,0.140350877
1.2287E-4,12.252417271,0.302041516,0.230234153,0.070175439,0.140350877
1.2455E-4,12.512258524,0.305465739,0.228176741,0.070175439,0.140350877
1.26096E-4,12.750414383,0.308599707,0.226315274,0.070175439,0.140350877
1.28032E-4,13.004918989,0.31250692,0.224355834,0.074561404,0.140350877
1.29836E-4,13.26273859,0.316127755,0.222396395,0.074561404,0.140350877
1.31536E-4,13.511139421,0.319521855,0.220534927,0.074561404,0.157894737
1.33593E-4,13.750254924,0.32360623,0.218771431,0.074561404,0.157894737
1.35543E-4,14.006276973,0.327453591,0.216909964,0.078947368,0.157894737
1.37574E-4,14.252636557,0.33144119,0.215146468,0.078947368,0.157894737
1.396E-4,14.501747761,0.335391965,0.213382972,0.078947368,0.157894737
1.4113E-4,14.754336447,0.338361681,0.211619477,0.078947368,0.157894737
1.43575E-4,15.010376732,0.34307858,0.209855981,0.078947368,0.175438596
1.45343E-4,15.256327124,0.346469363,0.208190458,0.078947368,0.175438596
1.4721E-4,15.50511099,0.350031526,0.206524934,0.083333333,0.175438596
1.48491E-4,15.756618294,0.352463938,0.20485941,0.083333333,0.175438596
1.50002E-4,16.01044536,0.355319873,0.203193887,0.087719298,0.175438596
1.51934E-4,16.25199316,0.358954418,0.201626335,0.092105263,0.175438596
1.53783E-4,16.511920257,0.362414336,0.199960811,0.092105263,0.175438596
1.55962E-4,16.759600597,0.366468254,0.19839326,0.092105263,0.175438596
1.57652E-4,17.010530621,0.36959424,0.196825708,0.092105263,0.175438596
1.60217E-4,17.264878534,0.374307705,0.195258156,0.092105263,0.175438596
1.61984E-4,17.506716969,0.377535502,0.193788576,0.092105263,0.175438596
1.63266E-4,17.750563587,0.379867356,0.192318997,0.092105263,0.175438596
1.65923E-4,18.013917773,0.384670408,0.190751445,0.092105263,0.192982456
1.67539E-4,18.264034882,0.387574318,0.189281865,0.092105263,0.192982456
1.69307E-4,18.516772984,0.390734906,0.187812286,0.092105263,0.192982456
1.71352E-4,18.755605227,0.39437038,0.186440678,0.092105263,0.192982456
1.73581E-4,19.01458121,0.398307052,0.184971098,0.092105263,0.192982456
1.76983E-4,19.260228335,0.404268356,0.183599491,0.092105263,0.192982456
1.79215E-4,19.509829495,0.408147376,0.182227883,0.096491228,0.192982456
1.8143E-4,19.762759579,0.411972156,0.180856275,0.100877193,0.210526316
1.83474E-4,20.000334524,0.415478774,0.179582639,0.100877193,0.210526316
1.85993E-4,20.258690548,0.419772118,0.178211032,0.105263158,0.210526316
