X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
18.375,-33.875,train,4.496259350655501E-4,57.98807428920968,0.7495888380065185
18.625,-34.125,train,3.8817287470341923E-4,49.52268160893132,0.6974178711975569
18.9625,-34.0272,train,6.075660700124959E-4,76.54564573242543,0.8460361653677798
18.96917,-33.7508,train,4.1840926125429447E-4,54.002457922526524,0.7243207904040859
19.16861,-33.9469,train,3.705176762705938E-4,46.930409013748296,0.6805109427210292
20.5052795410156,-34.0316696166992,train,2.9325664522746373E-4,36.588455011143225,0.5946896055331687
20.70417,-33.9772,train,2.3685194382222472E-4,29.230957719857567,0.5178019268355032
20.8330593109131,-34.040828704834,train,2.8252315965157627E-4,34.519037384341566,0.5810684184064245
22.5488891601563,-33.9908294677734,train,2.7360628734412806E-4,33.512910170194125,0.5694051260869719
26.45472,-25.0003,train,6.418457642643353E-5,5.912198751563139,0.17935150171544167
26.84206,-32.9068,train,4.2444068238907525E-4,54.76030709608429,0.729394032396214
26.905,-31.7816,train,3.410363862864464E-4,43.40769854189589,0.6501472009256325
27.09028,-27.5458,train,2.1518242533708824E-4,26.20457338622803,0.4845256208283609
27.94778,-24.3097,train,1.1488676677959759E-4,11.256951155982543,0.2979853119343029
27.96361,-24.3388,train,1.6579707731163108E-4,18.770767512607467,0.3998540620012697
28.18111,-30.0219,train,1.8824376173307627E-4,22.241754497551476,0.43993833526530424
28.2693,-24.372,train,1.6429301780506838E-4,18.519031347613694,0.3970678313837076
28.2939,-23.9013,train,1.2209909150130133E-4,12.122073137141788,0.31340573797445903
29.33111,-28.5269,train,4.620373154470391E-4,59.32314081745711,0.7589793544090927
29.34833,-29.5211,train,3.218570715372647E-4,40.36482503957883,0.6288611000405424
29.405,-30.5066,train,4.509663166965466E-4,58.136857875375675,0.7506203519695795
29.41,-28.5416,train,3.935899867209785E-4,50.02267430027999,0.7024237760795584
29.44917,-31.6475,train,2.729032908560191E-4,33.4366349418862,0.5684719122014354
29.51056,-28.8288,train,3.282848559925425E-4,41.55336783973688,0.6361354716537306
29.5125,-29.2375,train,4.03669308782803E-4,51.489178547327,0.7115186303892734
29.525,-29.7488,train,3.495592125583599E-4,44.67947127054823,0.6592101820010974
29.52778,-28.5269,train,3.330150477631997E-4,42.26934085522197,0.6413974387893958
29.55389,-29.6636,train,4.4996561033390113E-4,58.03894994485111,0.7498506439328244
29.59972,-30.858,train,6.774917944707706E-4,81.72880072664425,0.8758640777790855
29.61083,-28.8658,train,3.722260917735853E-4,47.11476105955814,0.6821874156048982
29.67111,-28.2502,train,4.130696186910904E-4,53.207164883611206,0.7197501105654709
29.68611,-29.6419,train,4.5666798834283396E-4,58.69116550674532,0.7549609039996443
29.6875,-29.9077,train,5.586625806812425E-4,72.04426998593063,0.8210119443726606
29.705,-29.0069,train,4.642032053664498E-4,59.66063742564452,0.7605816109370049
29.71278,-29.3169,train,3.4595046856847225E-4,44.22110469994589,0.6554017417847744
29.74195,-29.4763,train,3.814510736377996E-4,48.46951188683503,0.6910890814890287
29.75528,-28.9755,train,3.4874335191892975E-4,44.52970904708733,0.6583528732101085
29.84639,-29.4072,train,4.4574218050636393E-4,57.50117125925981,0.7465758723857299
29.85333,-29.988,train,5.796738677799367E-4,74.01060439822548,0.8322267260114548
29.86111,-29.6225,train,5.25996227514199E-4,68.5314034237525,0.8020692654662596
29.88305,-30.2336,train,5.475464500113393E-4,70.77190569007311,0.8147785952668416
29.93805,-30.0377,train,5.803534306513955E-4,74.06465685137205,0.832577467430836
29.95389,-29.6944,train,4.922822560757679E-4,64.02631148147437,0.7804145571096545
29.9846,-31.264,train,2.56492707499623E-4,31.6099630237122,0.5461031293456986
29.99278,-29.2794,train,3.5832730064857773E-4,45.44291417733566,0.6682890210287188
30.02889,-30.2466,train,6.128324239724695E-4,77.02070680617291,0.8485130216391807
30.05,-26.4,train,3.1267274839509536E-4,39.14003403421754,0.6182140615608387
30.0725,-30.1461,train,5.851095367533329E-4,74.51940581006586,0.8350117882734684
