X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
18.375,-33.875,train,5.143952383436667E-4,61.901747657618806,0.7780824990357303
18.625,-34.125,train,4.319109801123372E-4,51.965427673649025,0.7174918472390629
18.86667,-33.5,train,3.230499942783278E-4,38.19642758640359,0.6114956741180293
18.9625,-34.0272,train,6.846035932404141E-4,78.54352658187193,0.8651494473529492
18.96917,-33.7508,train,4.4205893675994593E-4,53.41048151984837,0.7257588042671921
19.16861,-33.9469,train,4.1155805097468304E-4,49.36139359636153,0.70015277282485
20.5052795410156,-34.0316696166992,train,3.086204287453113E-4,36.17978816679592,0.5947377268524123
22.5488891601563,-33.9908294677734,train,3.0668754584807544E-4,35.93848687410922,0.5924387217012004
26.45472,-25.0003,train,5.514320858134922E-5,4.955148730979495,0.14903502573029226
26.84206,-32.9068,train,4.944211784020064E-4,60.09234176963328,0.7647232279472224
26.905,-31.7816,train,3.524316903327948E-4,42.085707183042196,0.6435069790194714
27.09028,-27.5458,train,1.950649306282851E-4,21.522330742260895,0.4349747122917884
27.96361,-24.3388,train,1.4941926439680892E-4,15.912553852116657,0.3542199853613437
28.125,-32.875,train,3.51883478708467E-4,42.028398852869444,0.6429345561322373
28.18111,-30.0219,train,1.8599294333653367E-4,20.258684736428798,0.4197721180267934
28.2693,-24.372,train,1.5039789113343717E-4,16.059941546501687,0.3560669099915108
28.75917,-25.7875,train,2.3864235540200772E-4,27.098085213845096,0.5026295797223996
29.34833,-29.5211,train,3.0677131482193876E-4,35.948067518554964,0.5925386278348717
29.36917,-29.7255,train,2.926698256775819E-4,34.02215422462529,0.5753708857852271
29.405,-30.5066,train,4.686825357280294E-4,56.97591111702456,0.7463157684123658
29.40722,-29.0486,train,4.329233177776034E-4,52.072426436818084,0.7183276089359598
29.41,-28.5416,train,3.9863968912338184E-4,47.47056399727045,0.6885993040532714
29.44917,-31.6475,train,3.143467712109255E-4,36.98168163228197,0.6014728989005318
29.45472,-29.8383,train,3.0163421894869474E-4,35.30575439433267,0.5863663969191493
29.525,-29.8511,train,4.3811777679524447E-4,52.88125393393418,0.722577295726974
29.525,-29.7488,train,3.3072007315963043E-4,39.34123068854228,0.6201194936234802
29.54445,-29.475,train,2.636953951301196E-4,29.842652149564458,0.5377925402130528
29.55389,-29.6636,train,4.451210030533144E-4,54.00772248936145,0.7282054553158848
29.59972,-30.858,train,7.667648210208571E-4,83.61672855031816,0.8939711923346176
29.61083,-28.8658,train,3.740932588617046E-4,44.75932655827314,0.6654055992236583
29.67111,-28.2502,train,4.231787188633141E-4,51.01329828754586,0.7101789704705622
29.68611,-29.6419,train,4.554739966341814E-4,55.492573425439815,0.7363171784653166
29.6875,-29.9077,train,5.774798872900707E-4,69.30313946624624,0.8154944304260732
29.705,-29.0069,train,4.7044370077160304E-4,57.13796757959388,0.7476199679619115
29.71278,-29.3169,train,3.310036164068089E-4,39.364813602802286,0.6204345987075632
29.74195,-29.4763,train,3.711706034249146E-4,44.42307884942989,0.6625313510194919
29.75528,-28.9755,train,3.499277359015482E-4,41.70954981590838,0.6408849409465895
29.84639,-29.4072,train,4.4767406809194404E-4,54.55160885043243,0.730228709268652
29.85333,-29.988,train,6.127503989682577E-4,72.7671348764204,0.8335898429042342
29.86111,-29.6225,train,5.372624403816145E-4,64.73911213982174,0.7924480579116757
29.88305,-30.2336,train,6.013996160596492E-4,71.65503330485647,0.8279689093765967
29.93805,-30.0377,train,6.264118544130594E-4,73.8813294332873,0.8401120260211197
29.95389,-29.6944,train,5.144934151648698E-4,61.914429091570966,0.7781462530307927
