variable,x,y
popDens,-1546.61142578125,6.949494854779914E-5
popDens,-1509.4927515625002,6.949494854779914E-5
popDens,-1472.37407734375,6.949494854779914E-5
popDens,-1435.2554031250002,6.949494854779914E-5
popDens,-1398.13672890625,6.949494854779914E-5
popDens,-1361.0180546875001,6.949494854779914E-5
popDens,-1323.89938046875,6.949494854779914E-5
popDens,-1286.78070625,6.949494854779914E-5
popDens,-1249.66203203125,6.949494854779914E-5
popDens,-1212.5433578125,6.949494854779914E-5
popDens,-1175.4246835937502,6.949494854779914E-5
popDens,-1138.306009375,6.949494854779914E-5
popDens,-1101.18733515625,6.949494854779914E-5
popDens,-1064.0686609375,6.949494854779914E-5
popDens,-1026.94998671875,6.949494854779914E-5
popDens,-989.8313125,6.949494854779914E-5
popDens,-952.71263828125,6.949494854779914E-5
popDens,-915.5939640625,6.949494854779914E-5
popDens,-878.47528984375,6.949494854779914E-5
popDens,-841.3566156249999,6.949494854779914E-5
popDens,-804.23794140625,6.949494854779914E-5
popDens,-767.1192671875,6.949494854779914E-5
popDens,-730.0005929687499,6.949494854779914E-5
popDens,-692.88191875,6.949494854779914E-5
popDens,-655.7632445312499,6.949494854779914E-5
popDens,-618.6445703124999,6.949494854779914E-5
popDens,-581.52589609375,6.949494854779914E-5
popDens,-544.4072218749999,6.949494854779914E-5
popDens,-507.2885476562499,6.949494854779914E-5
popDens,-470.1698734375,6.949494854779914E-5
popDens,-433.05119921874984,6.949494854779914E-5
popDens,-395.93252499999994,6.949494854779914E-5
popDens,-358.8138507812498,6.949494854779914E-5
popDens,-321.6951765624999,6.949494854779914E-5
popDens,-284.57650234375,6.949494854779914E-5
popDens,-247.45782812499988,6.949494854779914E-5
popDens,-210.33915390624998,6.949494854779914E-5
popDens,-173.22047968749985,6.949494854779914E-5
popDens,-136.10180546874972,6.949494854779914E-5
popDens,-98.98313125000004,6.949494854779914E-5
popDens,-61.86445703124991,6.949494854779914E-5
popDens,-24.745782812499783,6.949494854779914E-5
popDens,12.372891406250119,7.003978680586442E-5
popDens,49.49156562500025,7.169379387050867E-5
popDens,86.61023984375038,7.337720307987183E-5
popDens,123.72891406250005,7.509025454055518E-5
popDens,160.84758828125018,7.683319563511759E-5
popDens,197.96626250000008,7.860623736632988E-5
popDens,235.0849367187502,8.040962711675093E-5
popDens,272.20361093750034,8.224356133723632E-5
popDens,309.32228515625025,8.410825103055686E-5
popDens,346.44095937500015,8.600390719948336E-5
popDens,383.55963359375005,8.793071174295619E-5
popDens,420.6783078125002,8.988886111183092E-5
popDens,457.7969820312503,9.187852992909029E-5
popDens,494.9156562500002,9.389987826580182E-5
popDens,532.0343304687503,9.595306619303301E-5
popDens,569.1530046875,9.803825378185138E-5
popDens,606.2716789062501,1.0015557199949399E-4
popDens,643.3903531250003,1.023051590891555E-4
popDens,680.5090273437504,1.0448713146615773E-4
popDens,717.6277015625005,1.0670159826986492E-4
popDens,754.7463757812502,1.0894866863964126E-4
popDens,791.8650500000003,1.1122841533506289E-4
popDens,828.9837242187505,1.135409256676212E-4
popDens,866.1023984375006,1.1588627239689231E-4
popDens,903.2210726562503,1.1826449917862192E-4
popDens,940.339746875,1.206756496685557E-4
popDens,977.4584210937501,1.2311976752243936E-4
popDens,1014.5770953125002,1.2559683818835765E-4
popDens,1051.6957695312503,1.2810691259801388E-4
