variable,x,y
popDens,-1546.61142578125,6.9716690632049E-5
popDens,-1509.4927515625002,6.9716690632049E-5
popDens,-1472.37407734375,6.9716690632049E-5
popDens,-1435.2554031250002,6.9716690632049E-5
popDens,-1398.13672890625,6.9716690632049E-5
popDens,-1361.0180546875001,6.9716690632049E-5
popDens,-1323.89938046875,6.9716690632049E-5
popDens,-1286.78070625,6.9716690632049E-5
popDens,-1249.66203203125,6.9716690632049E-5
popDens,-1212.5433578125,6.9716690632049E-5
popDens,-1175.4246835937502,6.9716690632049E-5
popDens,-1138.306009375,6.9716690632049E-5
popDens,-1101.18733515625,6.9716690632049E-5
popDens,-1064.0686609375,6.9716690632049E-5
popDens,-1026.94998671875,6.9716690632049E-5
popDens,-989.8313125,6.9716690632049E-5
popDens,-952.71263828125,6.9716690632049E-5
popDens,-915.5939640625,6.9716690632049E-5
popDens,-878.47528984375,6.9716690632049E-5
popDens,-841.3566156249999,6.9716690632049E-5
popDens,-804.23794140625,6.9716690632049E-5
popDens,-767.1192671875,6.9716690632049E-5
popDens,-730.0005929687499,6.9716690632049E-5
popDens,-692.88191875,6.9716690632049E-5
popDens,-655.7632445312499,6.9716690632049E-5
popDens,-618.6445703124999,6.9716690632049E-5
popDens,-581.52589609375,6.9716690632049E-5
popDens,-544.4072218749999,6.9716690632049E-5
popDens,-507.2885476562499,6.9716690632049E-5
popDens,-470.1698734375,6.9716690632049E-5
popDens,-433.05119921874984,6.9716690632049E-5
popDens,-395.93252499999994,6.9716690632049E-5
popDens,-358.8138507812498,6.9716690632049E-5
popDens,-321.6951765624999,6.9716690632049E-5
popDens,-284.57650234375,6.9716690632049E-5
popDens,-247.45782812499988,6.9716690632049E-5
popDens,-210.33915390624998,6.9716690632049E-5
popDens,-173.22047968749985,6.9716690632049E-5
popDens,-136.10180546874972,6.9716690632049E-5
popDens,-98.98313125000004,6.9716690632049E-5
popDens,-61.86445703124991,6.9716690632049E-5
popDens,-24.745782812499783,6.9716690632049E-5
popDens,12.372891406250119,7.025191007414833E-5
popDens,49.49156562500025,7.187652227003127E-5
popDens,86.61023984375038,7.35298017389141E-5
popDens,123.72891406250005,7.521198858739808E-5
popDens,160.84758828125018,7.692334474995732E-5
popDens,197.96626250000008,7.86641103331931E-5
popDens,235.0849367187502,8.043451816774905E-5
popDens,272.20361093750034,8.223480836022645E-5
popDens,309.32228515625025,8.406520646531135E-5
popDens,346.44095937500015,8.592593076173216E-5
popDens,383.55963359375005,8.781720680417493E-5
popDens,420.6783078125002,8.973923104349524E-5
popDens,457.7969820312503,9.16922144824639E-5
popDens,494.9156562500002,9.367634629597887E-5
