variable,x,y
roadDens,-0.08199999928474426,1.8533544789534062E-5
roadDens,-0.08003199930191039,1.8533544789534062E-5
roadDens,-0.07806399931907654,1.8533544789534062E-5
roadDens,-0.07609599933624267,1.8533544789534062E-5
roadDens,-0.07412799935340882,1.8533544789534062E-5
roadDens,-0.07215999937057495,1.8533544789534062E-5
roadDens,-0.0701919993877411,1.8533544789534062E-5
roadDens,-0.06822399940490723,1.8533544789534062E-5
roadDens,-0.06625599942207336,1.8533544789534062E-5
roadDens,-0.0642879994392395,1.8533544789534062E-5
roadDens,-0.062319999456405636,1.8533544789534062E-5
roadDens,-0.06035199947357178,1.8533544789534062E-5
roadDens,-0.058383999490737915,1.8533544789534062E-5
roadDens,-0.05641599950790405,1.8533544789534062E-5
roadDens,-0.05444799952507019,1.8533544789534062E-5
roadDens,-0.052479999542236325,1.8533544789534062E-5
roadDens,-0.050511999559402464,1.8533544789534062E-5
roadDens,-0.04854399957656861,1.8533544789534062E-5
roadDens,-0.04657599959373474,1.8533544789534062E-5
roadDens,-0.04460799961090088,1.8533544789534062E-5
roadDens,-0.04263999962806701,1.8533544789534062E-5
roadDens,-0.04067199964523315,1.8533544789534062E-5
roadDens,-0.0387039996623993,1.8533544789534062E-5
roadDens,-0.03673599967956543,1.8533544789534062E-5
roadDens,-0.03476799969673157,1.8533544789534062E-5
roadDens,-0.03279999971389771,1.8533544789534062E-5
roadDens,-0.03083199973106384,1.8533544789534062E-5
roadDens,-0.028863999748229986,1.8533544789534062E-5
roadDens,-0.026895999765396125,1.8533544789534062E-5
roadDens,-0.024927999782562257,1.8533544789534062E-5
roadDens,-0.022959999799728396,1.8533544789534062E-5
roadDens,-0.02099199981689453,1.8533544789534062E-5
roadDens,-0.019023999834060668,1.8533544789534062E-5
roadDens,-0.017055999851226814,1.8533544789534062E-5
roadDens,-0.01508799986839296,1.8533544789534062E-5
roadDens,-0.013119999885559078,1.8533544789534062E-5
roadDens,-0.011151999902725224,1.8533544789534062E-5
roadDens,-0.009183999919891356,1.8533544789534062E-5
roadDens,-0.007215999937057502,1.8533544789534062E-5
roadDens,-0.005247999954223648,1.8533544789534062E-5
roadDens,-0.003279999971389766,1.8533544789534062E-5
roadDens,-0.001311999988555912,1.8533544789534062E-5
roadDens,6.55999994277956E-4,1.8721100786933675E-5
roadDens,0.00262399997711181,1.929312384163495E-5
roadDens,0.004591999959945664,1.9879375031450763E-5
roadDens,0.006559999942779532,2.0480087187024765E-5
roadDens,0.0085279999256134,2.1095500414958224E-5
roadDens,0.010495999908447268,2.17258511838736E-5
roadDens,0.012463999891281122,2.237137596239336E-5
roadDens,0.014431999874114976,2.303231303812936E-5
roadDens,0.016399999856948844,2.3708897060714662E-5
roadDens,0.01836799983978271,2.4401362679782324E-5
roadDens,0.02033599982261658,2.51099445449654E-5
roadDens,0.022303999805450433,2.583487548690755E-5
roadDens,0.024271999788284288,2.6576386517263018E-5
roadDens,0.026239999771118155,2.7334706828696653E-5
roadDens,0.02820799975395201,2.8110065613873303E-5
roadDens,0.03017599973678589,2.8902686608489603E-5
roadDens,0.032143999719619745,2.9712797186220996E-5
roadDens,0.0341119997024536,3.054061744478531E-5
roadDens,0.03607999968528747,3.138636384392157E-5
roadDens,0.03804799966812132,3.22502528433688E-5
roadDens,0.0400159996509552,3.313250272185542E-5
roadDens,0.04198399963378906,3.403331356821582E-5
roadDens,0.043951999616622925,3.495290002319962E-5
roadDens,0.045919999599456765,3.58914585376624E-5
roadDens,0.04788799958229063,3.6849192838417366E-5
roadDens,0.0498559995651245,3.782629210036248E-5
roadDens,0.05182399954795834,3.882294549839571E-5
roadDens,0.05379199953079224,3.983934220741503E-5
roadDens,0.055759999513626105,4.0875656850403175E-5
roadDens,0.057727999496459945,4.19320713263005E-5
roadDens,0.05969599947929381,4.300874934415333E-5
roadDens,0.06166399946212765,4.410585461300798E-5
roadDens,0.06363199944496155,4.522354356595315E-5
roadDens,0.06559999942779542,4.636197627405636E-5
roadDens,0.06756799941062926,4.752128370455466E-5
roadDens,0.06953599939346312,4.870161501457915E-5
roadDens,0.07150399937629696,4.990309753338806E-5
roadDens,0.07347199935913086,5.112585495226085E-5
roadDens,0.07543999934196473,5.237000368651934E-5
roadDens,0.07740799932479857,5.363565287552774E-5
roadDens,0.07937599930763244,5.492290074471384E-5
roadDens,0.08134399929046628,5.6231841881526634E-5
roadDens,0.08331199927330017,5.756255632149987E-5
roadDens,0.08527999925613401,5.891512773814611E-5
roadDens,0.08724799923896788,6.028961070114747E-5
roadDens,0.08921599922180175,6.168607069412246E-5
roadDens,0.09118399920463559,6.310454045888036E-5
roadDens,0.09315199918746948,6.454507820308208E-5
roadDens,0.09511999917030332,6.600769120268524E-5
roadDens,0.09708799915313719,6.749240856152028E-5
roadDens,0.09905599913597106,6.899923027958721E-5
roadDens,0.1010239991188049,7.052814908092842E-5
roadDens,0.1029919991016388,7.207915041362867E-5
roadDens,0.10495999908447264,7.365221972577274E-5
roadDens,0.1069279990673065,7.52472915337421E-5
roadDens,0.10889599905014037,7.686434400966391E-5
roadDens,0.11086399903297421,7.85032898420468E-5
roadDens,0.11283199901580811,8.016407082322985E-5
roadDens,0.11479999899864195,8.184659236576408E-5
roadDens,0.11676799898147582,8.355075988220051E-5
roadDens,0.11873599896430968,8.527644240530208E-5
roadDens,0.12070399894714352,8.702353807166219E-5
roadDens,0.12267199892997742,8.879190136212856E-5
roadDens,0.12463999891281126,9.058137220563367E-5
roadDens,0.1266079988956451,9.239179053111002E-5
roadDens,0.12857599887847898,9.422297443961725E-5
roadDens,0.13054399886131285,9.607472020434216E-5
roadDens,0.13251199884414672,9.794685320230201E-5
roadDens,0.13447999882698058,9.98391187749803E-5
roadDens,0.13644799880981445,1.017512840917334E-4
roadDens,0.13841599879264826,1.0368310904596001E-4
roadDens,0.14038399877548213,1.0563434625510126E-4
roadDens,0.14235199875831606,1.0760467557702214E-4
roadDens,0.14431999874114987,1.0959382052533329E-4
roadDens,0.14628799872398374,1.1160148278577253E-4
