"name","decimalLongitude","decimalLatitude"
"bias",21.3008308410645,-34.1636085510254
"bias",21.58056,-34.0225
"bias",21.5805606842041,-34.0224990844727
"bias",21.6772193908691,-33.5224990844727
"bias",21.67722,-33.5225
"bias",21.76333,-34.0272
"bias",21.7633304595947,-34.0272216796875
"bias",21.80083,-34.1861
"bias",21.8008308410645,-34.1861114501953
"bias",21.875,-34.125
"bias",21.875,-32.125
"bias",21.8816699981689,-33.4952812194824
"bias",21.88167,-33.4952
"bias",22.0324993133545,-34.1816711425781
"bias",22.0325,-34.1816
"bias",22.0597190856934,-34.0680618286133
"bias",22.05972,-34.068
"bias",22.125,-32.375
"bias",22.2311096191406,-33.6680603027344
"bias",22.23111,-33.668
"bias",22.2525,-33.4408
"bias",22.2525005340576,-33.4408302307129
"bias",22.25806,-33.2725
"bias",22.2580604553223,-33.2724990844727
"bias",22.375,-34.125
"bias",22.37611,-33.818
"bias",22.3761100769043,-33.8180618286133
"bias",22.4019393920898,-33.8997192382813
"bias",22.40194,-33.8997
"bias",22.4461097717285,-33.2861099243164
"bias",22.44611,-33.2861
"bias",22.49444,-33.518
"bias",22.4944400787354,-33.5180587768555
"bias",22.53222,-33.4861
"bias",22.5322208404541,-33.4861106872559
"bias",22.54833,-33.7952
"bias",22.5483303070068,-33.795280456543
"bias",22.5488891601563,-33.9908294677734
"bias",22.54889,-33.9908
"bias",22.5588893890381,-33.4136085510254
"bias",22.55889,-33.4136
"bias",22.625,-33.875
"bias",22.625,-33.625
"bias",22.625,-29.375
"bias",22.6466693878174,-33.9816703796387
"bias",22.64667,-33.9816
"bias",22.68806,-33.7316
"bias",22.688060760498,-33.7316703796387
"bias",22.72222,-33.99444
"bias",22.72222,-33.9944
"bias",22.875,-33.875
"bias",22.91278,-33.9408
"bias",22.9127807617188,-33.9408302307129
"bias",22.9183292388916,-29.1361103057861
"bias",22.91833,-29.1361
"bias",23.0049991607666,-32.0588912963867
"bias",23.005,-32.0588
"bias",23.12397,-34.077
"bias",23.1239700317383,-34.0770492553711
"bias",23.125,-33.875
"bias",23.12611,-32.0136
"bias",23.1261100769043,-32.0136108398438
"bias",23.1827793121338,-33.795280456543
"bias",23.18278,-33.7952
"bias",23.21722,-34.0361
"bias",23.2172203063965,-34.0361099243164
"bias",23.30194,-30.6088
"bias",23.3019409179688,-30.6088905334473
"bias",23.3638896942139,-34.0588912963867
"bias",23.36389,-34.0588
"bias",23.375,-33.875
"bias",23.375,-27.875
"bias",23.375,-27.375
"bias",23.5597190856934,-33.9816703796387
"bias",23.55972,-33.9816
"bias",23.625,-30.125
"bias",23.6358299255371,-33.9500007629395
"bias",23.63583,-33.95
"bias",23.68806,-33.7997
"bias",23.688060760498,-33.7997207641602
"bias",23.7769393920898,-33.9680595397949
"bias",23.77694,-33.968
"bias",23.875,-33.125
"bias",23.875,-29.875
"bias",23.8966693878174,-34.0224990844727
"bias",23.89667,-34.0225
"bias",24.1519393920898,-33.9044418334961
"bias",24.15194,-33.9044
"bias",24.1738891601563,-34.0044403076172
"bias",24.17389,-34.0044
"bias",24.20861,-33.6
"bias",24.23361,-33.8588
"bias",24.2336101531982,-33.8588905334473
"bias",24.36833,-32.0952
"bias",24.3683300018311,-32.0952796936035
"bias",24.4019393920898,-33.8997192382813
"bias",24.40194,-33.8997
"bias",24.46194,-33.8361
"bias",24.4619407653809,-33.836109161377
"bias",24.5049991607666,-31.7224998474121
"bias",24.505,-31.7225
"bias",24.5261096954346,-32.1861114501953
"bias",24.52611,-32.1861
"bias",24.58139,-34.0408
"bias",24.5813903808594,-34.040828704834
"bias",24.625,-28.375
"bias",24.6574993133545,-34.1725006103516
"bias",24.6575,-34.1725
"bias",24.66472,-32.5225
"bias",24.6647205352783,-32.5224990844727
"bias",24.72,-34.1
"bias",24.7667,-30.0308
"bias",24.7816696166992,-32.6088905334473
"bias",24.78167,-32.6088
"bias",24.8097190856934,-34.086109161377
"bias",24.80972,-34.0861
"bias",24.875,-34.0497207641602
"bias",24.875,-34.0497
"bias",24.9238891601563,-34.0044403076172
"bias",24.92389,-34.0044
"bias",24.95306,-30.2044
"bias",24.9530601501465,-30.204439163208
"bias",24.9736099243164,-31.663610458374
"bias",24.97361,-31.6636
"bias",25.02028,-29.4136
"bias",25.0202808380127,-29.413610458374
"bias",25.06167,-30.2544
"bias",25.0616703033447,-30.2544403076172
"bias",25.0788898468018,-31.6180591583252
"bias",25.07889,-31.618
"bias",25.09472,-31.5772
"bias",25.0947208404541,-31.577220916748
"bias",25.1180591583252,-33.0908317565918
"bias",25.11806,-33.0908
"bias",25.125,-31.375
"bias",25.125,-30.625
"bias",25.12861,-30.0952
"bias",25.1286106109619,-30.0952796936035
"bias",25.1288890838623,-33.7636108398438
"bias",25.12889,-33.7636
"bias",25.19778,-31.1636
"bias",25.1977806091309,-31.163610458374
"bias",25.2102794647217,-31.7724990844727
"bias",25.21028,-31.7725
"bias",25.2366695404053,-31.6136093139648
"bias",25.23667,-31.6136
"bias",25.2627792358398,-29.6316699981689
"bias",25.26278,-29.6316
"bias",25.26556,-31.1361
"bias",25.2655601501465,-31.1361103057861
"bias",25.2730598449707,-30.336109161377
"bias",25.27306,-30.3361
"bias",25.28417,-31.6588
"bias",25.2841701507568,-31.6588897705078
"bias",25.305,-31.3636
"bias",25.3050003051758,-31.3636093139648
"bias",25.315559387207,-31.6952800750732
"bias",25.31556,-31.6952
"bias",25.375,-29.625
"bias",25.375,-27.625
"bias",25.405,-31.6361
"bias",25.4050006866455,-31.6361103057861
"bias",25.43806,-29.6497
"bias",25.438060760498,-29.6497192382813
"bias",25.44194,-31.8997
"bias",25.44194,-31.2861
"bias",25.4419403076172,-31.8997192382813
"bias",25.4419403076172,-31.2861099243164
"bias",25.4483299255371,-30.2680606842041
"bias",25.44833,-30.268
"bias",25.47306,-33.0136
"bias",25.4730606079102,-33.0136108398438
"bias",25.4897193908691,-28.4088897705078
"bias",25.48972,-28.4088
"bias",25.53556,-28.8361
"bias",25.5355606079102,-28.836109161377
"bias",25.6049995422363,-27.6772193908691
"bias",25.605,-27.6772
"bias",25.625,-33.375
"bias",25.625,-27.625
"bias",25.64278,-29.5636
"bias",25.6427803039551,-29.5636100769043
"bias",25.6894397735596,-32.2136116027832
"bias",25.68944,-32.2136
"bias",25.7038898468018,-28.9180603027344
"bias",25.70389,-28.918
"bias",25.7311096191406,-33.2816696166992
"bias",25.73111,-33.2816
"bias",25.7472190856934,-30.1588897705078
"bias",25.74722,-30.1588
"bias",25.75944,-27.6663
"bias",25.7705593109131,-30.545280456543
"bias",25.77056,-30.5452
"bias",25.7988891601563,-29.9816703796387
"bias",25.79889,-29.9816
"bias",25.8188896179199,-32.9544410705566
"bias",25.81889,-32.9544
"bias",25.85083,-32.5361
"bias",25.850830078125,-32.5361099243164
"bias",25.875,-33.375
"bias",25.875,-32.875
"bias",25.875,-32.625
"bias",25.875,-30.375
"bias",25.9624996185303,-32.9180603027344
"bias",25.9625,-32.918
"bias",25.97389,-30.5408
"bias",25.9738903045654,-30.5408306121826
"bias",25.978609085083,-32.827220916748
"bias",25.97861,-32.8272
"bias",26.00472,-26.8044
"bias",26.0047206878662,-26.8044395446777
"bias",26.0252799987793,-29.7291698455811
"bias",26.02528,-29.7291
"bias",26.07444,-33.3316
"bias",26.0744400024414,-33.3316688537598
"bias",26.10083,-32.6908
"bias",26.100830078125,-32.6908302307129
"bias",26.1030597686768,-29.4044399261475
"bias",26.10306,-29.4044
"bias",26.108,-31.67
"bias",26.10917,-31.2636
"bias",26.1091709136963,-31.2636108398438
"bias",26.125,-30.625
"bias",26.125,-29.625
"bias",26.125,-29.125
"bias",26.125,-28.875
"bias",26.125,-26.125
"bias",26.125,-25.875
"bias",26.12861,-29.3272
"bias",26.1286106109619,-29.327220916748
"bias",26.17667,-29.185
"bias",26.1830596923828,-26.1452808380127
"bias",26.18306,-26.1452
"bias",26.20083,-29.3361
"bias",26.2008304595947,-29.336109161377
"bias",26.20583,-29.1325
"bias",26.21083,-29.175
"bias",26.2186,-29.0711
"bias",26.2219390869141,-27.4813899993896
"bias",26.22194,-27.4813
"bias",26.225,-26.568
"bias",26.2250003814697,-26.5680599212646
"bias",26.22667,-29.1483
"bias",26.235,-29.1316
"bias",26.23583,-29.1333
"bias",26.23833,-29.135
"bias",26.245,-29.1216
"bias",26.245,-29.07
"bias",26.31,-32
"bias",26.31417,-29.83
"bias",26.3141708374023,-29.8299999237061
"bias",26.3166694641113,-26.1861095428467
"bias",26.31667,-26.1861
"bias",26.32139,-28.9447
"bias",26.3213901519775,-28.9447193145752
"bias",26.32167,-29.14
"bias",26.32333,-29.1425
"bias",26.32417,-29.1416
"bias",26.329719543457,-32.372501373291
"bias",26.32972,-32.3725
"bias",26.3425,-29.0833
"bias",26.3630599975586,-31.9361095428467
"bias",26.36306,-31.9361
"bias",26.375,-33.375
"bias",26.375,-32.625
"bias",26.375,-31.625
"bias",26.375,-29.875
"bias",26.375,-29.125
"bias",26.37972,-26.7861
"bias",26.3797206878662,-26.7861099243164
"bias",26.3824996948242,-29.5183296203613
"bias",26.3825,-29.5183
"bias",26.3888893127441,-27.389720916748
"bias",26.38889,-27.3897
"bias",26.39361,-32.5861
"bias",26.3936100006104,-32.586109161377
"bias",26.4,-29.025
"bias",26.42333,-29.5
"bias",26.4233303070068,-29.5
"bias",26.43,-33.4088
"bias",26.4300003051758,-33.4088897705078
"bias",26.43917,-27.2063
"bias",26.4391708374023,-27.2063903808594
"bias",26.44778,-30.6452
"bias",26.4477806091309,-30.6452808380127
"bias",26.45833,-29.05
"bias",26.4623394012451,-32.570240020752
"bias",26.46234,-32.5702
"bias",26.4691696166992,-28.2291698455811
"bias",26.46917,-28.2291
"bias",26.52389,-32.58139
"bias",26.52389,-32.5813
"bias",26.53222,-33.368
"bias",26.5322208404541,-33.3680610656738
"bias",26.53722,-32.5225
"bias",26.5372200012207,-32.5224990844727
"bias",26.541109085083,-30.1952800750732
"bias",26.54111,-30.1952
"bias",26.54583,-27.7708
"bias",26.54833,-33.418
"bias",26.5483303070068,-33.4180603027344
"bias",26.56417,-26.3225
"bias",26.5641708374023,-26.3225002288818
"bias",26.59111,-33.2813
"bias",26.61222,-28.4447
"bias",26.6122207641602,-28.4447193145752
"bias",26.61417,-32.63083
"bias",26.61417,-32.6308
"bias",26.61556,-32.63111
"bias",26.61556,-32.6311
"bias",26.61667,-33.5
"bias",26.61972,-30.9588
"bias",26.6197204589844,-30.958890914917
"bias",26.625,-33.125
"bias",26.625,-29.875
"bias",26.625,-27.875
"bias",26.625,-27.375
"bias",26.65583,-33.5361
"bias",26.6558303833008,-33.5361099243164
"bias",26.6558799743652,-33.6107597351074
"bias",26.65588,-33.6107
"bias",26.6666660308838,-26.8333339691162
"bias",26.66667,-26.8333
"bias",26.67,-32.7908
"bias",26.67,-26.83
"bias",26.6700000762939,-32.790828704834
"bias",26.675,-27.5333
"bias",26.675,-27.525
"bias",26.68667,-27.9861
"bias",26.6866703033447,-27.9861106872559
"bias",26.6949996948242,-27.0136108398438
"bias",26.695,-27.0136
"bias",26.70083,-29.8072
"bias",26.7008304595947,-29.8072204589844
"bias",26.7124996185303,-32.8452796936035
"bias",26.7125,-32.8452
"bias",26.7133293151855,-30.827220916748
"bias",26.71333,-30.8272
"bias",26.71667,-27.5416
"bias",26.71667,-27.2583
"bias",26.73472,-29.7575
"bias",26.74472,-28.4263
"bias",26.7447204589844,-28.4263896942139
"bias",26.75,-28.8116703033447
"bias",26.75,-28.8116
"bias",26.7549991607666,-29.5502796173096
"bias",26.755,-29.5502
"bias",26.77361,-27.0833
"bias",26.77639,-32.85
"bias",26.7763900756836,-32.8499984741211
"bias",26.79333,-32.4075
"bias",26.80278,-32.358
"bias",26.80722,-30.9136
"bias",26.8072204589844,-30.913610458374
"bias",26.8091697692871,-29.3724994659424
"bias",26.80917,-32.3969
"bias",26.80917,-29.3725
"bias",26.82639,-31.3022
"bias",26.836389541626,-26.2816696166992
"bias",26.83639,-26.2816
"bias",26.84389,-31.1608
"bias",26.84556,-32.7861
"bias",26.8455600738525,-32.7861099243164
"bias",26.84583,-31.3027
"bias",26.8541698455811,-31.6272201538086
"bias",26.85417,-31.6272
"bias",26.85556,-30.1588
"bias",26.8555603027344,-30.1588897705078
"bias",26.8561096191406,-32.8680610656738
"bias",26.85611,-32.868
"bias",26.86667,-29.5
"bias",26.875,-33.625
"bias",26.875,-32.875
"bias",26.875,-32.625
"bias",26.875,-32.125
"bias",26.875,-31.875
"bias",26.875,-31.375
"bias",26.875,-30.125
"bias",26.8875,-29.5366
"bias",26.8875007629395,-29.5366706848145
"bias",26.8977794647217,-33.6044387817383
"bias",26.89778,-33.6044
"bias",26.905,-31.7816
"bias",26.9050006866455,-31.7816696166992
"bias",26.90917,-32.6163
"bias",26.91139,-30.7136
"bias",26.9113903045654,-30.7136096954346
"bias",26.9208297729492,-31.8724994659424
"bias",26.92083,-31.8725
"bias",26.93222,-31.8158
"bias",26.93917,-27.6236
"bias",26.9391708374023,-27.6236095428467
"bias",26.9413890838623,-32.0361099243164
"bias",26.94139,-32.0361
"bias",26.95278,-31.77667
"bias",26.95278,-31.7766
"bias",26.95833,-32.55
"bias",26.9596996307373,-30.8478698730469
"bias",26.9597,-30.8478
"bias",26.98389,-32.368
"bias",26.9838905334473,-32.3680610656738
"bias",26.9844398498535,-29.0224990844727
"bias",26.98444,-29.0225
"bias",26.98861,-31.49806
"bias",26.98861,-31.498
"bias",27,-27.0416
"bias",27,-26.67
"bias",27,-26.6666660308838
"bias",27,-26.6666
"bias",27.02639,-32.0272
"bias",27.0263900756836,-32.0272216796875
"bias",27.0458297729492,-28.4494400024414
"bias",27.04583,-28.4494
"bias",27.05833,-27.0916
"bias",27.0611095428467,-28.6466693878174
"bias",27.06111,-28.6466
"bias",27.06417,-26.2816
"bias",27.06417,-26.0088
"bias",27.0641708374023,-26.2816696166992
"bias",27.0641708374023,-26.0088901519775
"bias",27.06667,-27.575
"bias",27.08333,-27.425
"bias",27.0874996185303,-29.4500007629395
"bias",27.0875,-29.45
"bias",27.0939,-26.5414
"bias",27.09667,-29.5408
"bias",27.09667,-28.3852
"bias",27.0966701507568,-29.5408306121826
"bias",27.0966701507568,-28.3852806091309
"bias",27.09944,-26.67833
"bias",27.09944,-26.6783
"bias",27.1,-27.1236
"bias",27.1000003814697,-27.1236095428467
"bias",27.114,-32.43
"bias",27.11445,-32.4355
"bias",27.125,-30.875
"bias",27.125,-30.125
"bias",27.125,-29.125
"bias",27.125,-26.625
"bias",27.13139,-30.87083
"bias",27.13139,-30.8708
"bias",27.1324996948242,-28.9311103820801
"bias",27.1325,-28.9311
"bias",27.1497192382813,-26.9361095428467
"bias",27.14972,-26.9361
"bias",27.15,-27.5
"bias",27.1563892364502,-27.7199993133545
"bias",27.15639,-27.72
"bias",27.1666698455811,-28.0550003051758
"bias",27.16667,-28.055
"bias",27.1830596923828,-25.6316699981689
"bias",27.18306,-25.6316
"bias",27.18528,-32.235
"bias",27.19722,-30.85472
"bias",27.19722,-30.8547
"bias",27.20194,-28.0777
"bias",27.201940536499,-28.0777797698975
"bias",27.2133293151855,-30.7588901519775
"bias",27.21333,-30.7588
"bias",27.21333,-28.8955
"bias",27.22389,-31.3997
"bias",27.2238903045654,-31.3997192382813
"bias",27.22861,-28.8716
"bias",27.2375,-28.8602
"bias",27.2397193908691,-26.2452793121338
"bias",27.23972,-26.2452
"bias",27.24583,-28.8802
"bias",27.24611,-28.8811
"bias",27.2475,-28.8941
"bias",27.2475,-28.8755
"bias",27.2475,-28.8747
"bias",27.25222,-28.8619
"bias",27.25444,-28.9138
"bias",27.26667,-27.3583
"bias",27.27,-32.65
"bias",27.2775,-28.8602
"bias",27.28056,-27.0458
"bias",27.28167,-28.9219
"bias",27.28722,-32.4361
"bias",27.2872200012207,-32.4361114501953
"bias",27.29944,-28.9005
"bias",27.3069,-26.3217
"bias",27.3091697692871,-29.3044395446777
"bias",27.30917,-29.3044
"bias",27.31611,-28.4494
"bias",27.3161106109619,-28.4494400024414
"bias",27.31667,-27.2
"bias",27.32806,-31.4636
"bias",27.3280601501465,-31.4636096954346
"bias",27.3349990844727,-27.2063903808594
"bias",27.335,-27.2063
"bias",27.337,-27.23
"bias",27.3583297729492,-27.5319404602051
"bias",27.35833,-27.5319
"bias",27.364,-31.64
"bias",27.364,-31.46
"bias",27.3722190856934,-32.7636108398438
"bias",27.37222,-32.7636
"bias",27.375,-32.625
"bias",27.375,-27.96
"bias",27.375,-26.375
"bias",27.3775,-32.8861
"bias",27.3775005340576,-32.8861083984375
"bias",27.38,-32.3944
"bias",27.387,-27.55
"bias",27.405,-26.918
"bias",27.4050006866455,-26.9180603027344
"bias",27.425,-31.62
"bias",27.4252796173096,-32.8908309936523
"bias",27.42528,-32.8908
"bias",27.4261093139648,-31.6044406890869
"bias",27.42611,-31.6044
"bias",27.433,-27.81
"bias",27.454439163208,-27.4447193145752
"bias",27.45444,-27.4447
"bias",27.4691696166992,-29.0816707611084
"bias",27.46917,-29.0816
"bias",27.46944,-27.9813
"bias",27.4694404602051,-27.9813899993896
"bias",27.47389,-31.4225
"bias",27.4738903045654,-31.4225006103516
"bias",27.491,-27.47
"bias",27.49472,-30.9952
"bias",27.4947204589844,-30.9952793121338
"bias",27.5,-28.5183296203613
"bias",27.5,-28.5183
"bias",27.5,-27.82
"bias",27.50472,-26.6816
"bias",27.5047206878662,-26.6816692352295
"bias",27.51,-27.3208
"bias",27.51,-26.7044
"bias",27.5100002288818,-27.3208293914795
"bias",27.5100002288818,-26.704439163208
"bias",27.51556,-31.5088
"bias",27.5155601501465,-31.5088901519775
"bias",27.516,-27.73
"bias",27.52111,-32.3816
"bias",27.521110534668,-32.3816719055176
"bias",27.541,-27.77
"bias",27.55,-27.56
"bias",27.5591697692871,-25.9180603027344
"bias",27.55917,-25.918
"bias",27.583,-27.4
"bias",27.58333,-27.2666
"bias",27.608,-27.59
"bias",27.6116695404053,-32.7316703796387
"bias",27.61167,-32.7316
"bias",27.61861,-25.75
"bias",27.6186103820801,-25.75
"bias",27.625,-32.875
"bias",27.625,-31.375
"bias",27.625,-30.875
"bias",27.625,-29.375
"bias",27.625,-26.875
"bias",27.6311092376709,-27.3852806091309
"bias",27.63111,-27.3852
"bias",27.633,-27.15
"bias",27.64056,-31.2908
"bias",27.6405601501465,-31.2908306121826
"bias",27.641,-27.72
"bias",27.641,-27.39
"bias",27.65111,-31.36889
"bias",27.65111,-31.3688
"bias",27.654,-27.62
"bias",27.67,-32.75
"bias",27.6700000762939,-32.75
"bias",27.67333,-28.83
"bias",27.6733303070068,-28.8299999237061
"bias",27.675,-27.28
"bias",27.683,-27.75
"bias",27.6861095428467,-32.6861114501953
"bias",27.68611,-32.6861
"bias",27.6930599212646,-25.8408298492432
"bias",27.69306,-25.8408
"bias",27.69667,-33.1272
"bias",27.6966705322266,-33.1272201538086
"bias",27.725,-27.25
"bias",27.733,-27.93
"bias",27.73944,-31.468
"bias",27.7394409179688,-31.4680595397949
"bias",27.741,-27.4
"bias",27.74167,-27.075
"bias",27.74472,-31.4636
"bias",27.7447204589844,-31.4636096954346
"bias",27.7549991607666,-31.295280456543
"bias",27.755,-31.2952
"bias",27.77111,-33.068
"bias",27.771110534668,-33.0680618286133
"bias",27.78,-27.2933
"bias",27.78,-26.9816
"bias",27.7800006866455,-27.2933292388916
"bias",27.7800006866455,-26.9816703796387
"bias",27.783,-27.65
"bias",27.7924995422363,-32.8136100769043
"bias",27.7925,-32.8136
"bias",27.8,-33.02
"bias",27.8111095428467,-28.9036102294922
"bias",27.81111,-28.9036
"bias",27.85222,-31.86778
"bias",27.85222,-31.8677
"bias",27.8541698455811,-31.327220916748
"bias",27.85417,-31.3272
"bias",27.86203956604,-24.5024604797363
"bias",27.86204,-24.5024
"bias",27.866,-27.9
"bias",27.8669395446777,-32.9816703796387
"bias",27.86694,-32.9816
"bias",27.8736095428467,-31.5408306121826
"bias",27.87361,-31.5408
"bias",27.875,-33.125
"bias",27.875,-32.875
"bias",27.875,-32.625
"bias",27.875,-31.875
"bias",27.875,-28.875
"bias",27.875,-26.875
"bias",27.875,-26.125
"bias",27.875,-25.625
"bias",27.898889541626,-27.8530597686768
"bias",27.898889541626,-27.6327800750732
"bias",27.898889541626,-27.4813899993896
"bias",27.89889,-27.853
"bias",27.89889,-27.6327
"bias",27.89889,-27.4813
"bias",27.91472,-26.7452
"bias",27.9147205352783,-26.7452793121338
"bias",27.916,-27.14
"bias",27.92333,-28.7475
"bias",27.9233303070068,-28.7474994659424
"bias",27.93306,-24.2919
"bias",27.93361,-28.4952
"bias",27.9336109161377,-28.4952793121338
"bias",27.93917,-28.2888
"bias",27.93917,-24.3525
"bias",27.9391708374023,-28.288890838623
"bias",27.94,-27.3072
"bias",27.9400005340576,-27.3072204589844
"bias",27.94889,-28.8116
"bias",27.9488906860352,-28.8116703033447
"bias",27.9575,-24.3141
"bias",27.958,-27.16
"bias",27.95944,-24.3183
"bias",27.96083,-24.3294
"bias",27.9625,-24.3266
"bias",27.96278,-24.1769
"bias",27.96333,-24.3269
"bias",27.96389,-24.3394
"bias",27.965,-24.3613
"bias",27.9725,-31.7002
"bias",27.97389,-31.3908
"bias",27.9738903045654,-31.3908290863037
"bias",27.97472,-27.8072
"bias",27.9747200012207,-27.8072204589844
"bias",27.983,-27.05
"bias",28.00639,-28.6433
"bias",28.00722,-28.6441
"bias",28.0316696166992,-32.9361114501953
"bias",28.03167,-32.9361
"bias",28.03583,-28.6383
"bias",28.06667,-27.0666
"bias",28.075,-27.075
"bias",28.08333,-27.4916
"bias",28.09556,-32.8861
"bias",28.0955600738525,-32.8861083984375
"bias",28.103,-31.67
"bias",28.10889,-31.6708
"bias",28.11667,-27.3
"bias",28.12,-26.8725
"bias",28.1200008392334,-26.8724994659424
"bias",28.125,-32.875
"bias",28.125,-31.125
"bias",28.125,-28.875
"bias",28.125,-27.625
"bias",28.125,-26.625
"bias",28.125,-26.375
"bias",28.125,-26.125
"bias",28.125,-25.875
"bias",28.125,-25.625
"bias",28.125,-24.875
"bias",28.1324996948242,-28.389720916748
"bias",28.1325,-28.3897
"bias",28.15611,-31.218
"bias",28.1561107635498,-31.2180595397949
"bias",28.15833,-27.9083
"bias",28.15833,-27.1
"bias",28.16667,-26.4166
"bias",28.16855,-28.659
"bias",28.168550491333,-28.6590003967285
"bias",28.175,-25.975
"bias",28.17917,-27.9
"bias",28.18333,-27.925
"bias",28.2,-27.625
"bias",28.2080593109131,-30.9225006103516
"bias",28.20806,-30.9225
"bias",28.21972,-27.3116
"bias",28.2197208404541,-27.3116703033447
"bias",28.23417,-31.3408
"bias",28.2341709136963,-31.3408298492432
"bias",28.24167,-27.65
"bias",28.24333,-32.1888
"bias",28.25695,-28.0583
"bias",28.2625,-26.3583
"bias",28.2666664123535,-25.7333335876465
"bias",28.26667,-25.7333
"bias",28.27,-25.73
"bias",28.27667,-25.73861
"bias",28.27667,-25.7386
"bias",28.28,-27.3116
"bias",28.2800006866455,-27.3116703033447
"bias",28.2858,-24.9077
"bias",28.2916698455811,-31.1316699981689
"bias",28.29167,-31.1316
"bias",28.29833,-25.7766
"bias",28.2983341217041,-25.7766666412354
"bias",28.3,-25.78
"bias",28.30833,-27.6166
"bias",28.3174991607666,-30.5816707611084
"bias",28.3175,-30.5816
"bias",28.35917,-31.0725
"bias",28.3591709136963,-31.0725002288818
"bias",28.35972,-28.2
"bias",28.371,-31.63
"bias",28.375,-32.125
"bias",28.375,-28.125
"bias",28.375,-27.875
"bias",28.375,-26.6408290863037
"bias",28.375,-26.6408
"bias",28.375,-26.625
"bias",28.375,-26.3916
"bias",28.375,-26.125
"bias",28.375,-25.875
"bias",28.375,-25.625
"bias",28.375,-24.625
"bias",28.37917,-25.9208
"bias",28.39722,-25.8333
"bias",28.3977794647217,-28.5777797698975
"bias",28.3977794647217,-28.4355602264404
"bias",28.39778,-28.5777
"bias",28.39778,-28.4355
"bias",28.40306,-28.5641
"bias",28.4030609130859,-28.5641708374023
"bias",28.40611,-31.0452
"bias",28.4061107635498,-31.045280456543
"bias",28.40833,-27.2583
"bias",28.41139,-30.768
"bias",28.4113903045654,-30.7680606842041
"bias",28.41444,-30.2825
"bias",28.42083,-28.1958
"bias",28.42917,-26.0819
"bias",28.43055,-26.0819
"bias",28.43917,-30.2997
"bias",28.45833,-27.1166
"bias",28.4625,-28.1166
"bias",28.4644393920898,-27.7291698455811
"bias",28.46444,-27.7291
"bias",28.46667,-28.1875
"bias",28.49167,-27.85
"bias",28.495,-26.8588
"bias",28.4950008392334,-26.8588905334473
"bias",28.5125,-27.0916
"bias",28.527,-31.16
"bias",28.53083,-30.2994
"bias",28.53111,-30.3002
"bias",28.53333,-27.4666
"bias",28.53333,-26.0166
"bias",28.535,-31.8405
"bias",28.53639,-30.5225
"bias",28.5363903045654,-30.5224990844727
"bias",28.5416698455811,-30.7772197723389
"bias",28.54167,-30.7772
"bias",28.54833,-31.8344
"bias",28.55,-26.0375
"bias",28.55,-26.0361
"bias",28.55833,-27.8708
"bias",28.56417,-26.068
"bias",28.5641708374023,-26.0680599212646
"bias",28.57,-31.19
"bias",28.57139,-31.1708
"bias",28.575,-27.5666
"bias",28.57917,-26.3136
"bias",28.5791702270508,-26.3136100769043
"bias",28.58611,-26.5833
